epoch,eval/knn_probe_emb_accuracy,eval/knn_probe_proj_accuracy,eval/linear_probe_emb_top1_epoch,eval/linear_probe_emb_top1_step,eval/linear_probe_emb_top5_epoch,eval/linear_probe_emb_top5_step,eval/linear_probe_proj_top1_epoch,eval/linear_probe_proj_top1_step,eval/linear_probe_proj_top5_epoch,eval/linear_probe_proj_top5_step,fit/inv_loss,fit/inv_margin_active,fit/reg_loss,step,train/linear_probe_emb_loss_epoch,train/linear_probe_emb_loss_step,train/linear_probe_proj_loss_epoch,train/linear_probe_proj_loss_step
,,,,0.203125,,0.9296875,,0.0711805522441864,,0.8125,,,,28,,,,
,,,,0.19921875,,0.953125,,0.0677083358168602,,0.828125,,,,29,,,,
,,,,0.11568627506494522,,0.8705882430076599,,0.05882353335618973,,0.7647058963775635,,,,30,,,,
0,0.2677789330482483,0.22797560691833496,0.18765869736671448,,0.6243869662284851,,0.20606787502765656,,0.6463118195533752,,,,,72,,,,
0,,,,,,,,,,,0.18838779628276825,1.0,0.3705034554004669,72,2.287156105041504,,2.2554092407226562,
1,,,,,,,,,,,,,,99,,2.1710307598114014,,2.1016921997070312
,,,,0.0807291641831398,,0.9140625,,0.01640624925494194,,0.6484375,,,,31,,,,
,,,,0.0885416641831398,,0.8984375,,0.007031249813735485,,0.6171875,,,,32,,,,
,,,,0.08203125,,0.9140625,,0.01718750037252903,,0.53125,,,,33,,,,
,,,,0.04466666653752327,,0.6213333606719971,,0.04533333331346512,,0.47466665506362915,,,,34,,,,
,,,,0.0,,0.5078125,,0.007031249813735485,,0.6015625,,,,35,,,,
,,,,0.0,,0.5703125,,0.015625,,0.609375,,,,36,,,,
,,,,0.030701754614710808,,0.5469924807548523,,0.03118908405303955,,0.7249373197555542,,,,37,,,,
,,,,0.0439453125,,0.8515625,,0.0390625,,0.8515625,,,,38,,,,
,,,,0.04565217345952988,,0.6220735907554626,,0.04508361220359802,,0.7846153974533081,,,,39,,,,
,,,,0.0,,0.3125,,0.0023437500931322575,,0.6171875,,,,40,,,,
,,,,0.0,,0.4375,,0.008593750186264515,,0.71875,,,,41,,,,
,,,,0.0,,0.3201243281364441,,0.0025641026441007853,,0.7680652737617493,,,,42,,,,
,,,,0.0,,0.5625,,0.0062500000931322575,,0.7421875,,,,43,,,,
,,,,0.0,,0.5390625,,0.0107421875,,0.75,,,,44,,,,
,,,,0.0,,0.546875,,0.0017361111240461469,,0.703125,,,,45,,,,
,,,,0.04385964944958687,,0.6083959937095642,,0.068546362221241,,0.7644110321998596,,,,46,,,,
,,,,0.06640625,,0.8984375,,0.0703125,,0.921875,,,,47,,,,
,,,,0.078125,,0.9453125,,0.07265625149011612,,0.921875,,,,48,,,,
,,,,0.07051282376050949,,0.8589743375778198,,0.10064102709293365,,0.9086538553237915,,,,49,,,,
,,,,0.010044642724096775,,0.890625,,0.05859375,,0.9453125,,,,50,,,,
,,,,0.013392857275903225,,0.8515625,,0.04296875,,0.90625,,,,51,,,,
,,,,0.011886103078722954,,0.7795193195343018,,0.06283524632453918,,0.8493556380271912,,,,52,,,,
,,,,0.0078125,,0.71875,,0.00937500037252903,,0.765625,,,,53,,,,
,,,,0.0087890625,,0.734375,,0.0234375,,0.8203125,,,,54,,,,
,,,,0.09375,,0.8125,,0.0555555559694767,,0.765625,,,,55,,,,
,,,,0.064453125,,0.9765625,,0.03203124925494194,,0.734375,,,,56,,,,
,,,,0.07421875,,0.9375,,0.0321180559694767,,0.640625,,,,57,,,,
,,,,0.16079270839691162,,0.8891759514808655,,0.07935933768749237,,0.8107724189758301,,,,58,,,,
,,,,0.0758928582072258,,0.7890625,,0.0755208358168602,,0.8515625,,,,59,,,,
,,,,0.0885416641831398,,0.7734375,,0.06484375149011612,,0.8203125,,,,60,,,,
,,,,0.05714285746216774,,0.6941176652908325,,0.06013072282075882,,0.7529411911964417,,,,61,,,,
1,0.32246947288513184,0.29931941628456116,0.24504245817661285,,0.7363008260726929,,0.2858404219150543,,0.7604618072509766,,,,,145,,,,
1,,,,,,,,,,,0.30836889147758484,1.0,0.163851797580719,145,2.159986972808838,,2.097872495651245,
2,,,,,,,,,,,,,,149,,2.127699613571167,,1.9933090209960938
2,,,,,,,,,,,,,,199,,2.1081039905548096,,2.013705015182495
,,,,0.01718750037252903,,0.5390625,,0.015625,,0.7265625,,,,62,,,,
,,,,0.015625,,0.53125,,0.01406249962747097,,0.6796875,,,,63,,,,
,,,,0.01996527798473835,,0.453125,,0.01718750037252903,,0.65625,,,,64,,,,
,,,,0.0557333379983902,,0.47866666316986084,,0.05973333492875099,,0.518666684627533,,,,65,,,,
,,,,0.01406249962747097,,0.65625,,0.01953125,,0.7265625,,,,66,,,,
,,,,0.0234375,,0.71875,,0.0295138880610466,,0.7734375,,,,67,,,,
,,,,0.05476190894842148,,0.6766917109489441,,0.06804511696100235,,0.7205513715744019,,,,68,,,,
,,,,0.04296875,,0.84375,,0.05000000074505806,,0.8671875,,,,69,,,,
,,,,0.05117056518793106,,0.8354514837265015,,0.058127086609601974,,0.8404682278633118,,,,70,,,,
,,,,0.02604166604578495,,0.90625,,0.01796874962747097,,0.75,,,,71,,,,
,,,,0.0303819440305233,,0.8984375,,0.01796874962747097,,0.7734375,,,,72,,,,
,,,,0.037839941680431366,,0.9658119678497314,,0.015384616330265999,,0.7284382581710815,,,,73,,,,
,,,,0.0390625,,0.984375,,0.01015624962747097,,0.8203125,,,,74,,,,
,,,,0.0434027761220932,,0.9609375,,0.01822916604578495,,0.8046875,,,,75,,,,
,,,,0.03203124925494194,,0.9609375,,0.01171875,,0.75,,,,76,,,,
,,,,0.08859649300575256,,0.7838345766067505,,0.05112782120704651,,0.7650375962257385,,,,77,,,,
,,,,0.0373263880610466,,0.7421875,,0.0390625,,0.8046875,,,,78,,,,
,,,,0.0338541679084301,,0.8203125,,0.04453124850988388,,0.8671875,,,,79,,,,
,,,,0.07371795177459717,,0.8253204822540283,,0.08942307531833649,,0.8782051205635071,,,,80,,,,
,,,,0.0434027761220932,,0.9375,,0.0555555559694767,,0.9765625,,,,81,,,,
,,,,0.03437500074505806,,0.875,,0.04296875,,0.90625,,,,82,,,,
,,,,0.04543519392609596,,0.8603273630142212,,0.07049808651208878,,0.8948101997375488,,,,83,,,,
,,,,0.02968749962747097,,0.90625,,0.02265625074505806,,0.890625,,,,84,,,,
,,,,0.03281249850988388,,0.890625,,0.02890625037252903,,0.890625,,,,85,,,,
,,,,0.0546875,,0.7265625,,0.085069440305233,,0.84375,,,,86,,,,
,,,,0.02265625074505806,,0.5078125,,0.0390625,,0.7421875,,,,87,,,,
,,,,0.02187499962747097,,0.4453125,,0.03828125074505806,,0.71875,,,,88,,,,
,,,,0.08682510256767273,,0.6803151369094849,,0.10201498121023178,,0.8171015381813049,,,,89,,,,
,,,,0.078125,,0.8515625,,0.0720486119389534,,0.8515625,,,,90,,,,
,,,,0.0737847238779068,,0.84375,,0.06796874850988388,,0.84375,,,,91,,,,
,,,,0.07189542800188065,,0.7882353067398071,,0.0564705915749073,,0.7411764860153198,,,,92,,,,
2,0.34916192293167114,0.33484888076782227,0.32241135835647583,,0.771181583404541,,0.33103305101394653,,0.8044916987419128,,,,,218,,,,
2,,,,,,,,,,,0.345458984375,1.0,0.11890818923711777,218,2.081193447113037,,2.039125919342041,
3,,,,,,,,,,,,,,249,,1.9809194803237915,,1.965850830078125
,,,,0.0400390625,,0.9140625,,0.04062499850988388,,0.859375,,,,93,,,,
,,,,0.0400390625,,0.8828125,,0.03281249850988388,,0.78125,,,,94,,,,
,,,,0.0416666679084301,,0.8671875,,0.0416666679084301,,0.7890625,,,,95,,,,
,,,,0.08876190334558487,,0.7413333654403687,,0.0565333366394043,,0.7013333439826965,,,,96,,,,
,,,,0.0225694440305233,,0.8515625,,0.02083333395421505,,0.75,,,,97,,,,
,,,,0.0380859375,,0.8828125,,0.02265625074505806,,0.765625,,,,98,,,,
,,,,0.03731551021337509,,0.731203019618988,,0.06115288287401199,,0.6911027431488037,,,,99,,,,
,,,,0.0419921875,,0.7265625,,0.0364583320915699,,0.7421875,,,,100,,,,
,,,,0.028985507786273956,,0.7020066976547241,,0.0767224133014679,,0.7622073888778687,,,,101,,,,
,,,,0.00390625,,0.640625,,0.01796874962747097,,0.8515625,,,,102,,,,
,,,,0.0048828125,,0.6875,,0.01953125,,0.859375,,,,103,,,,
,,,,0.0034188036806881428,,0.6103341579437256,,0.029603730887174606,,0.8989899158477783,,,,104,,,,
,,,,0.0031250000465661287,,0.71875,,0.03437500074505806,,0.8515625,,,,105,,,,
,,,,0.0023437500931322575,,0.7265625,,0.03750000149011612,,0.8671875,,,,106,,,,
,,,,0.00390625,,0.6484375,,0.03437500074505806,,0.8046875,,,,107,,,,
,,,,0.06822612136602402,,0.7681704759597778,,0.07957393676042557,,0.8759398460388184,,,,108,,,,
,,,,0.07421875,,0.96875,,0.0442708320915699,,0.890625,,,,109,,,,
,,,,0.08984375,,0.953125,,0.0581597238779068,,0.921875,,,,110,,,,
,,,,0.18131868541240692,,0.9759615659713745,,0.08938746154308319,,0.932692289352417,,,,111,,,,
,,,,0.0703125,,0.9609375,,0.0546875,,0.90625,,,,112,,,,
,,,,0.0503472238779068,,0.875,,0.03359375149011612,,0.8203125,,,,113,,,,
,,,,0.08870312571525574,,0.8897596597671509,,0.06638801097869873,,0.9150122404098511,,,,114,,,,
,,,,0.0263671875,,0.8984375,,0.04062499850988388,,0.9375,,,,115,,,,
,,,,0.02812499925494194,,0.8828125,,0.04843749850988388,,0.9140625,,,,116,,,,
,,,,0.078125,,0.828125,,0.08906249701976776,,0.8515625,,,,117,,,,
,,,,0.0556640625,,0.734375,,0.04218750074505806,,0.6875,,,,118,,,,
,,,,0.05078125,,0.734375,,0.03750000149011612,,0.7109375,,,,119,,,,
,,,,0.13165202736854553,,0.8171015381813049,,0.08266597986221313,,0.7485145926475525,,,,120,,,,
,,,,0.0982142835855484,,0.8515625,,0.0651041641831398,,0.828125,,,,121,,,,
,,,,0.083984375,,0.8515625,,0.06015624850988388,,0.8515625,,,,122,,,,
,,,,0.08571428805589676,,0.800000011920929,,0.05359477177262306,,0.7411764860153198,,,,123,,,,
3,0.3782169222831726,0.3671768307685852,0.3427085876464844,,0.8119408488273621,,0.3673795759677887,,0.8168346285820007,,,,,291,,,,
3,,,,,,,,,,,0.3445761203765869,1.0,0.10328235477209091,291,2.0048604011535645,,1.9737226963043213,
4,,,,,,,,,,,,,,299,,2.008066177368164,,1.9968509674072266
4,,,,,,,,,,,,,,349,,1.9392181634902954,,1.879341721534729
,,,,0.0390625,,0.8359375,,0.0381944440305233,,0.8515625,,,,124,,,,
,,,,0.03671874850988388,,0.84375,,0.03281249850988388,,0.78125,,,,125,,,,
,,,,0.0407986119389534,,0.828125,,0.0338541679084301,,0.8203125,,,,126,,,,
,,,,0.06213333457708359,,0.7053333520889282,,0.06613333523273468,,0.6853333711624146,,,,127,,,,
,,,,0.01953125,,0.7890625,,0.0234375,,0.7421875,,,,128,,,,
,,,,0.02500000037252903,,0.8671875,,0.03437500074505806,,0.8125,,,,129,,,,
,,,,0.049373432993888855,,0.7832080125808716,,0.07167920470237732,,0.7437343597412109,,,,130,,,,
,,,,0.0546875,,0.875,,0.046875,,0.828125,,,,131,,,,
,,,,0.04695652052760124,,0.8528428077697754,,0.07511705905199051,,0.8826086521148682,,,,132,,,,
,,,,0.008593750186264515,,0.8125,,0.02265625074505806,,0.8984375,,,,133,,,,
,,,,0.00937500037252903,,0.8359375,,0.02265625074505806,,0.859375,,,,134,,,,
,,,,0.01250971294939518,,0.7781662940979004,,0.039549343287944794,,0.9246309399604797,,,,135,,,,
,,,,0.012500000186264515,,0.8125,,0.03359375149011612,,0.921875,,,,136,,,,
,,,,0.015625,,0.828125,,0.03750000149011612,,0.8984375,,,,137,,,,
,,,,0.01640624925494194,,0.7890625,,0.02968749962747097,,0.8515625,,,,138,,,,
,,,,0.05476190894842148,,0.7963659167289734,,0.07681705057621002,,0.8890977501869202,,,,139,,,,
,,,,0.03046875074505806,,0.8203125,,0.0555555559694767,,0.90625,,,,140,,,,
,,,,0.03593749925494194,,0.8515625,,0.0659722238779068,,0.9375,,,,141,,,,
,,,,0.10448718070983887,,0.8878204822540283,,0.11185897886753082,,0.9358974695205688,,,,142,,,,
,,,,0.07109375298023224,,0.9609375,,0.06718750298023224,,0.96875,,,,143,,,,
,,,,0.0633680522441864,,0.875,,0.04374999925494194,,0.8828125,,,,144,,,,
,,,,0.09421804547309875,,0.8847091794013977,,0.07763845473527908,,0.8564959764480591,,,,145,,,,
,,,,0.02812499925494194,,0.8984375,,0.01996527798473835,,0.828125,,,,146,,,,
,,,,0.03671874850988388,,0.8515625,,0.01875000074505806,,0.8046875,,,,147,,,,
,,,,0.07500000298023224,,0.8125,,0.05624999850988388,,0.78125,,,,148,,,,
,,,,0.03593749925494194,,0.6640625,,0.03515625,,0.6953125,,,,149,,,,
,,,,0.03515625,,0.6484375,,0.03593749925494194,,0.703125,,,,150,,,,
,,,,0.09764918684959412,,0.7689228057861328,,0.0880134329199791,,0.7548437118530273,,,,151,,,,
,,,,0.0711805522441864,,0.78125,,0.05937499925494194,,0.765625,,,,152,,,,
,,,,0.0703125,,0.828125,,0.05546874925494194,,0.7890625,,,,153,,,,
,,,,0.056209154427051544,,0.7764706015586853,,0.05058823898434639,,0.7529411911964417,,,,154,,,,
4,0.3831782341003418,0.37355363368988037,0.3528028130531311,,0.818939208984375,,0.378661572933197,,0.8265513777732849,,,,,364,,,,
4,,,,,,,,,,,0.33410215377807617,1.0,0.09632518142461777,364,1.9644911289215088,,1.9340847730636597,
5,,,,,,,,,,,,,,399,,1.864850640296936,,1.915845274925232
,,,,0.0364583320915699,,0.875,,0.03750000149011612,,0.8515625,,,,155,,,,
,,,,0.0355902761220932,,0.90625,,0.03593749925494194,,0.8125,,,,156,,,,
,,,,0.0399305559694767,,0.8671875,,0.03671874850988388,,0.8046875,,,,157,,,,
,,,,0.11033333837985992,,0.7053333520889282,,0.06133333593606949,,0.8680000305175781,,,,158,,,,
,,,,0.0234375,,0.7890625,,0.0234375,,0.75,,,,159,,,,
,,,,0.02578124962747097,,0.8515625,,0.03359375149011612,,0.7890625,,,,160,,,,
,,,,0.03897242993116379,,0.6246867179870605,,0.0743107795715332,,0.7218044996261597,,,,161,,,,
,,,,0.0338541679084301,,0.609375,,0.04531250149011612,,0.734375,,,,162,,,,
,,,,0.03463396430015564,,0.7658863067626953,,0.05030100420117378,,0.7882943153381348,,,,163,,,,
,,,,0.013020833022892475,,0.8125,,0.014843749813735485,,0.8359375,,,,164,,,,
,,,,0.0086805559694767,,0.8828125,,0.01718750037252903,,0.828125,,,,165,,,,
,,,,0.0068376073613762856,,0.7455322742462158,,0.04204437509179115,,0.9032634496688843,,,,166,,,,
,,,,0.009548611007630825,,0.7890625,,0.0295138880610466,,0.8671875,,,,167,,,,
,,,,0.0147569440305233,,0.84375,,0.03593749925494194,,0.9296875,,,,168,,,,
,,,,0.0166015625,,0.7578125,,0.02734375,,0.8984375,,,,169,,,,
,,,,0.0781954824924469,,0.8082706928253174,,0.06077694147825241,,0.8402255773544312,,,,170,,,,
,,,,0.0668402761220932,,0.9609375,,0.04609375074505806,,0.90625,,,,171,,,,
,,,,0.07265625149011612,,0.984375,,0.05937499925494194,,0.9375,,,,172,,,,
,,,,0.13034188747406006,,0.9615384340286255,,0.10968661308288574,,0.9294872283935547,,,,173,,,,
,,,,0.0694444477558136,,0.9140625,,0.0659722238779068,,0.9609375,,,,174,,,,
,,,,0.046875,,0.8515625,,0.046875,,0.84375,,,,175,,,,
,,,,0.08749564737081528,,0.8725183010101318,,0.08665195852518082,,0.8493556380271912,,,,176,,,,
,,,,0.03125,,0.9375,,0.03437500074505806,,0.84375,,,,177,,,,
,,,,0.03203124925494194,,0.8671875,,0.03281249850988388,,0.8125,,,,178,,,,
,,,,0.0850694477558136,,0.828125,,0.06562499701976776,,0.765625,,,,179,,,,
,,,,0.0399305559694767,,0.75,,0.02578124962747097,,0.6484375,,,,180,,,,
,,,,0.03359375149011612,,0.71875,,0.03046875074505806,,0.703125,,,,181,,,,
,,,,0.10201498121023178,,0.8107724189758301,,0.09470421075820923,,0.7334022521972656,,,,182,,,,
,,,,0.08203125,,0.8203125,,0.0737847238779068,,0.828125,,,,183,,,,
,,,,0.06406249850988388,,0.8359375,,0.0772569477558136,,0.8671875,,,,184,,,,
,,,,0.06535948067903519,,0.7529411911964417,,0.061176471412181854,,0.7882353067398071,,,,185,,,,
5,0.3816134035587311,0.3808126747608185,0.3544389605522156,,0.8218076229095459,,0.3837732672691345,,0.8190140724182129,,,,,437,,,,
5,,,,,,,,,,,0.3253045678138733,1.0,0.09273748844861984,437,1.93402898311615,,1.9061071872711182,
6,,,,,,,,,,,,,,449,,1.909231185913086,,1.854199767112732
6,,,,,,,,,,,,,,499,,1.9967247247695923,,1.9194291830062866
,,,,0.0303819440305233,,0.796875,,0.03671874850988388,,0.84375,,,,186,,,,
,,,,0.02812499925494194,,0.765625,,0.03515625,,0.78125,,,,187,,,,
,,,,0.0338541679084301,,0.75,,0.0399305559694767,,0.8984375,,,,188,,,,
,,,,0.06693333387374878,,0.7333333492279053,,0.03680000081658363,,0.7333333492279053,,,,189,,,,
,,,,0.03281249850988388,,0.8125,,0.03125,,0.765625,,,,190,,,,
,,,,0.0390625,,0.875,,0.0390625,,0.8046875,,,,191,,,,
,,,,0.08320802450180054,,0.8364661931991577,,0.09310777485370636,,0.7349624037742615,,,,192,,,,
,,,,0.0598958320915699,,0.8671875,,0.04531250149011612,,0.78125,,,,193,,,,
,,,,0.05507246404886246,,0.8999999761581421,,0.04856187105178833,,0.8608695268630981,,,,194,,,,
,,,,0.008593750186264515,,0.9140625,,0.01796874962747097,,0.84375,,,,195,,,,
,,,,0.009548611007630825,,0.8984375,,0.02031249925494194,,0.8125,,,,196,,,,
,,,,0.014219114556908607,,0.8962703943252563,,0.056021757423877716,,0.9444444179534912,,,,197,,,,
,,,,0.0217013880610466,,0.84375,,0.03671874850988388,,0.8828125,,,,198,,,,
,,,,0.02578124962747097,,0.859375,,0.0416666679084301,,0.8984375,,,,199,,,,
,,,,0.0295138880610466,,0.8203125,,0.03203124925494194,,0.8984375,,,,200,,,,
,,,,0.07922583818435669,,0.8220551609992981,,0.06704260408878326,,0.9473683834075928,,,,201,,,,
,,,,0.05624999850988388,,0.90625,,0.04374999925494194,,0.8984375,,,,202,,,,
,,,,0.08203125,,0.96875,,0.05390625074505806,,0.9140625,,,,203,,,,
,,,,0.07403846085071564,,0.8445512652397156,,0.07500000298023224,,0.8044872283935547,,,,204,,,,
,,,,0.03593749925494194,,0.8125,,0.0633680522441864,,0.9296875,,,,205,,,,
,,,,0.02421874925494194,,0.671875,,0.0390625,,0.765625,,,,206,,,,
,,,,0.06555207073688507,,0.8279345035552979,,0.09675297141075134,,0.8796586990356445,,,,207,,,,
,,,,0.04140625149011612,,0.921875,,0.04062499850988388,,0.8828125,,,,208,,,,
,,,,0.046875,,0.859375,,0.04453124850988388,,0.7890625,,,,209,,,,
,,,,0.1015625,,0.890625,,0.08906249701976776,,0.875,,,,210,,,,
,,,,0.0572916679084301,,0.78125,,0.0390625,,0.765625,,,,211,,,,
,,,,0.0529513880610466,,0.796875,,0.04218750074505806,,0.7890625,,,,212,,,,
,,,,0.10855076462030411,,0.8054766058921814,,0.095892533659935,,0.8171015381813049,,,,213,,,,
,,,,0.05546874925494194,,0.734375,,0.0711805522441864,,0.8046875,,,,214,,,,
,,,,0.05703125149011612,,0.78125,,0.06171875074505806,,0.828125,,,,215,,,,
,,,,0.05176470801234245,,0.6705882549285889,,0.05058823898434639,,0.800000011920929,,,,216,,,,
6,0.39824378490448,0.39515161514282227,0.3798624575138092,,0.8309281468391418,,0.40100279450416565,,0.8306896686553955,,,,,510,,,,
6,,,,,,,,,,,0.3058210015296936,0.9999643564224243,0.09084873646497726,510,1.9063513278961182,,1.8846940994262695,
7,,,,,,,,,,,,,,549,,1.8297640085220337,,1.8200492858886719
,,,,0.056640625,,0.8515625,,0.03046875074505806,,0.8203125,,,,217,,,,
,,,,0.0494791679084301,,0.8828125,,0.03125,,0.796875,,,,218,,,,
,,,,0.0486111119389534,,0.8515625,,0.02968749962747097,,0.796875,,,,219,,,,
,,,,0.10696296393871307,,0.7253333330154419,,0.07653333246707916,,0.5706666707992554,,,,220,,,,
,,,,0.0355902761220932,,0.7578125,,0.03671874850988388,,0.8671875,,,,221,,,,
,,,,0.03046875074505806,,0.8359375,,0.03593749925494194,,0.8359375,,,,222,,,,
,,,,0.06541353464126587,,0.7969924807548523,,0.08245614171028137,,0.8233082890510559,,,,223,,,,
,,,,0.05000000074505806,,0.8046875,,0.04374999925494194,,0.78125,,,,224,,,,
,,,,0.04521739110350609,,0.8397993445396423,,0.05277591943740845,,0.8100334405899048,,,,225,,,,
,,,,0.00937500037252903,,0.78125,,0.01875000074505806,,0.796875,,,,226,,,,
,,,,0.01015624962747097,,0.75,,0.02109375037252903,,0.7421875,,,,227,,,,
,,,,0.018492620438337326,,0.8776223659515381,,0.04522144794464111,,0.9017094373703003,,,,228,,,,
,,,,0.02812499925494194,,0.8984375,,0.02578124962747097,,0.8203125,,,,229,,,,
,,,,0.0355902761220932,,0.8671875,,0.02812499925494194,,0.828125,,,,230,,,,
,,,,0.0329861119389534,,0.8828125,,0.02812499925494194,,0.8359375,,,,231,,,,
,,,,0.07449178397655487,,0.8533834218978882,,0.052005015313625336,,0.8276942372322083,,,,232,,,,
,,,,0.04453124850988388,,0.8828125,,0.03593749925494194,,0.7890625,,,,233,,,,
,,,,0.046875,,0.9296875,,0.03828125074505806,,0.8671875,,,,234,,,,
,,,,0.08397436141967773,,0.8493589758872986,,0.08653846383094788,,0.8685897588729858,,,,235,,,,
,,,,0.04609375074505806,,0.8515625,,0.06796874850988388,,0.9453125,,,,236,,,,
,,,,0.0303819440305233,,0.6875,,0.05000000074505806,,0.828125,,,,237,,,,
,,,,0.07791709899902344,,0.8624172806739807,,0.09599442780017853,,0.8695576190948486,,,,238,,,,
,,,,0.0546875,,0.921875,,0.04296875,,0.8203125,,,,239,,,,
,,,,0.05000000074505806,,0.8984375,,0.04296875,,0.8515625,,,,240,,,,
,,,,0.10312499850988388,,0.8984375,,0.08437499403953552,,0.875,,,,241,,,,
,,,,0.05156249925494194,,0.8671875,,0.04062499850988388,,0.7734375,,,,242,,,,
,,,,0.0538194440305233,,0.859375,,0.04062499850988388,,0.765625,,,,243,,,,
,,,,0.10855076462030411,,0.8638594746589661,,0.10834409296512604,,0.8385430574417114,,,,244,,,,
,,,,0.05937499925494194,,0.796875,,0.06640625,,0.8359375,,,,245,,,,
,,,,0.06484375149011612,,0.8359375,,0.06171875074505806,,0.8203125,,,,246,,,,
,,,,0.05882353335618973,,0.7647058963775635,,0.05882353335618973,,0.7411764860153198,,,,247,,,,
7,0.3928301930427551,0.38585811853408813,0.3972300887107849,,0.8356130123138428,,0.39327675104141235,,0.8198569416999817,,,,,583,,,,
7,,,,,,,,,,,0.2975814938545227,0.9999287128448486,0.09008705615997314,583,1.874913215637207,,1.8737421035766602,
8,,,,,,,,,,,,,,599,,1.859460473060608,,1.8320493698120117
8,,,,,,,,,,,,,,649,,1.8684333562850952,,1.8001500368118286
,,,,0.0373263880610466,,0.828125,,0.02812499925494194,,0.7734375,,,,248,,,,
,,,,0.02734375,,0.7578125,,0.02109375037252903,,0.734375,,,,249,,,,
,,,,0.0355902761220932,,0.7890625,,0.02734375,,0.7890625,,,,250,,,,
,,,,0.04355555400252342,,0.9120000004768372,,0.041600000113248825,,0.7413333654403687,,,,251,,,,
,,,,0.03203124925494194,,0.8125,,0.03281249850988388,,0.828125,,,,252,,,,
,,,,0.03828125074505806,,0.8359375,,0.04531250149011612,,0.84375,,,,253,,,,
,,,,0.07355889678001404,,0.7525062561035156,,0.09161793440580368,,0.8233082890510559,,,,254,,,,
,,,,0.04453124850988388,,0.75,,0.04531250149011612,,0.8125,,,,255,,,,
,,,,0.03652174025774002,,0.873913049697876,,0.07324415445327759,,0.8826086521148682,,,,256,,,,
,,,,0.01796874962747097,,0.90625,,0.02500000037252903,,0.8203125,,,,257,,,,
,,,,0.01909722201526165,,0.90625,,0.02109375037252903,,0.8671875,,,,258,,,,
,,,,0.03698524087667465,,0.9203574657440186,,0.05804196000099182,,0.8733488917350769,,,,259,,,,
,,,,0.0303819440305233,,0.953125,,0.03125,,0.90625,,,,260,,,,
,,,,0.0416666679084301,,0.9375,,0.03203124925494194,,0.890625,,,,261,,,,
