epoch,eval/knn_probe_accuracy,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_loss_epoch,fit/inv_loss_step,fit/loss_epoch,fit/loss_step,fit/pool_size_epoch,fit/pool_size_step,fit/reg_loss_epoch,fit/reg_loss_step,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step
,,,0.0361328125,,0.8671875,,,,,,,,,113,,
,,,0.0849878117442131,,0.8249738812446594,,,,,,,,,114,,
,,,0.052734375,,0.8203125,,,,,,,,,115,,
,,,0.056640625,,0.8984375,,,,,,,,,116,,
,,,0.0486111082136631,,0.640625,,,,,,,,,117,,
,,,0.010416666977107525,,0.4765625,,,,,,,,,118,,
,,,0.0078125,,0.46875,,,,,,,,,119,,
,,,0.07898475974798203,,0.6015241742134094,,,,,,,,,120,,
,,,0.0654296875,,0.6640625,,,,,,,,,121,,
,,,0.0634765625,,0.625,,,,,,,,,122,,
,,,0.05882352963089943,,0.5882353186607361,,,,,,,,,123,,
3,0.24330125749111176,0.2121853530406952,,0.707573652267456,,,,,,,,,,291,,
3,,,,,,0.379344642162323,,2.095608711242676,,512.0,,34.704837799072266,,291,2.2187135219573975,
4,,,,,,,0.402720183134079,,1.7732090950012207,,512.0,,27.8125,299,,2.171238899230957
4,,,,,,,0.4292106628417969,,1.592320442199707,,512.0,,23.6875,349,,2.197561740875244
,,,0.01909722201526165,,0.6484375,,,,,,,,,124,,
,,,0.01171875,,0.6171875,,,,,,,,,125,,
,,,0.013671875,,0.640625,,,,,,,,,126,,
,,,0.020444445312023163,,0.5506666898727417,,,,,,,,,127,,
,,,0.01996527798473835,,0.6953125,,,,,,,,,128,,
,,,0.01328125037252903,,0.6796875,,,,,,,,,129,,
,,,0.0782511830329895,,0.6986215114593506,,,,,,,,,130,,
,,,0.06015624850988388,,0.828125,,,,,,,,,131,,
,,,0.1316053569316864,,0.908695638179779,,,,,,,,,132,,
,,,0.0173611119389534,,0.8671875,,,,,,,,,133,,
,,,0.0263671875,,0.9296875,,,,,,,,,134,,
,,,0.0262453593313694,,0.6759907007217407,,,,,,,,,135,,
,,,0.02187499962747097,,0.5390625,,,,,,,,,136,,
,,,0.0338541679084301,,0.59375,,,,,,,,,137,,
,,,0.02187499962747097,,0.484375,,,,,,,,,138,,
,,,0.0498468391597271,,0.6447368860244751,,,,,,,,,139,,
,,,0.0390625,,0.8203125,,,,,,,,,140,,
,,,0.0477430559694767,,0.84375,,,,,,,,,141,,
,,,0.03301281854510307,,0.7387820482254028,,,,,,,,,142,,
,,,0.0023437500931322575,,0.65625,,,,,,,,,143,,
,,,0.0015625000232830644,,0.5859375,,,,,,,,,144,,
,,,0.016161616891622543,,0.7568790912628174,,,,,,,,,145,,
,,,0.010416666977107525,,0.875,,,,,,,,,146,,
,,,0.01909722201526165,,0.8984375,,,,,,,,,147,,
,,,0.0190972238779068,,0.875,,,,,,,,,148,,
,,,0.0234375,,0.859375,,,,,,,,,149,,
,,,0.00937500037252903,,0.84375,,,,,,,,,150,,
,,,0.06114698946475983,,0.7811934947967529,,,,,,,,,151,,
,,,0.0460069440305233,,0.7109375,,,,,,,,,152,,
,,,0.0512152761220932,,0.609375,,,,,,,,,153,,
,,,0.048366013914346695,,0.6352941393852234,,,,,,,,,154,,
4,0.24698925018310547,0.24143828451633453,,0.7426908016204834,,,,,,,,,,364,,
4,,,,,,0.4105815589427948,,1.6837836503982544,,512.0,,25.875,,364,2.203782081604004,
5,,,,,,,0.449032187461853,,1.477361798286438,,512.0,,21.015625,399,,2.256134271621704
,,,0.04921875149011612,,0.9296875,,,,,,,,,155,,
,,,0.04921875149011612,,0.8828125,,,,,,,,,156,,
,,,0.0529513880610466,,0.921875,,,,,,,,,157,,
,,,0.08681482076644897,,0.9160000085830688,,,,,,,,,158,,
,,,0.0399305559694767,,0.875,,,,,,,,,159,,
,,,0.0329861119389534,,0.90625,,,,,,,,,160,,
,,,0.09120021760463715,,0.8508771657943726,,,,,,,,,161,,
,,,0.068359375,,0.75,,,,,,,,,162,,
,,,0.05986621975898743,,0.8913043737411499,,,,,,,,,163,,
,,,0.008593750186264515,,0.7578125,,,,,,,,,164,,
,,,0.006076388992369175,,0.8125,,,,,,,,,165,,
,,,0.009496676735579967,,0.6445221900939941,,,,,,,,,166,,
,,,0.02421874925494194,,0.796875,,,,,,,,,167,,
,,,0.02968749962747097,,0.796875,,,,,,,,,168,,
,,,0.03125,,0.7109375,,,,,,,,,169,,
,,,0.03195488825440407,,0.8358396291732788,,,,,,,,,170,,
,,,0.0243055559694767,,0.875,,,,,,,,,171,,
,,,0.0234375,,0.890625,,,,,,,,,172,,
,,,0.05804843455553055,,0.8557692170143127,,,,,,,,,173,,
,,,0.02777777798473835,,0.7890625,,,,,,,,,174,,
,,,0.017578125,,0.6953125,,,,,,,,,175,,
,,,0.028770463541150093,,0.7176941633224487,,,,,,,,,176,,
,,,0.01171875,,0.7265625,,,,,,,,,177,,
,,,0.01215277798473835,,0.75,,,,,,,,,178,,
,,,0.004687500186264515,,0.5625,,,,,,,,,179,,
,,,0.0,,0.484375,,,,,,,,,180,,
,,,0.0007812500116415322,,0.34375,,,,,,,,,181,,
,,,0.05636786296963692,,0.6053991317749023,,,,,,,,,182,,
,,,0.06015624850988388,,0.7421875,,,,,,,,,183,,
,,,0.05859375,,0.703125,,,,,,,,,184,,
,,,0.056209154427051544,,0.6352941393852234,,,,,,,,,185,,
5,0.25729790329933167,0.27985215187072754,,0.7577335834503174,,,,,,,,,,437,,
5,,,,,,0.42637303471565247,,1.4320770502090454,,512.0,,20.540882110595703,,437,2.179898262023926,
6,,,,,,,0.4477473199367523,,1.3096373081207275,,512.0,,17.6875,449,,2.1622467041015625
6,,,,,,,0.45805931091308594,,1.2154297828674316,,512.0,,15.6015625,499,,2.1692609786987305
,,,0.044921875,,0.796875,,,,,,,,,186,,
,,,0.0368303582072258,,0.765625,,,,,,,,,187,,
,,,0.0355902761220932,,0.84375,,,,,,,,,188,,
,,,0.05925925821065903,,0.6813333034515381,,,,,,,,,189,,
,,,0.015625,,0.6640625,,,,,,,,,190,,
,,,0.013888888992369175,,0.6640625,,,,,,,,,191,,
,,,0.012809802778065205,,0.7042606472969055,,,,,,,,,192,,
,,,0.005859375,,0.6796875,,,,,,,,,193,,
,,,0.020958751440048218,,0.813043475151062,,,,,,,,,194,,
,,,0.00390625,,0.9140625,,,,,,,,,195,,
,,,0.00390625,,0.921875,,,,,,,,,196,,
,,,0.004273504484444857,,0.5936285853385925,,,,,,,,,197,,
,,,0.0017361111240461469,,0.4140625,,,,,,,,,198,,
,,,0.00434027798473835,,0.5,,,,,,,,,199,,
,,,0.006076388992369175,,0.40625,,,,,,,,,200,,
,,,0.028265109285712242,,0.5463659167289734,,,,,,,,,201,,
,,,0.02690972201526165,,0.796875,,,,,,,,,202,,
,,,0.0419921875,,0.859375,,,,,,,,,203,,
,,,0.16025641560554504,,0.8926281929016113,,,,,,,,,204,,
,,,0.1171875,,0.984375,,,,,,,,,205,,
,,,0.0927734375,,0.9375,,,,,,,,,206,,
,,,0.10159061849117279,,0.8977708220481873,,,,,,,,,207,,
,,,0.02083333395421505,,0.90625,,,,,,,,,208,,
,,,0.015625,,0.8828125,,,,,,,,,209,,
,,,0.01718750037252903,,0.7109375,,,,,,,,,210,,
,,,0.01215277798473835,,0.625,,,,,,,,,211,,
,,,0.013020833022892475,,0.4765625,,,,,,,,,212,,
,,,0.08014006912708282,,0.6623611450195312,,,,,,,,,213,,
,,,0.078125,,0.7890625,,,,,,,,,214,,
,,,0.1041666641831398,,0.7421875,,,,,,,,,215,,
,,,0.0676470622420311,,0.6705882549285889,,,,,,,,,216,,
6,0.2554798126220703,0.2527743875980377,,0.7439678311347961,,,,,,,,,,510,,
6,,,,,,0.43466851115226746,,1.2580294609069824,,512.0,,16.90196990966797,,510,2.1533730030059814,
7,,,,,,,0.44315534830093384,,1.1089859008789062,,512.0,,13.7578125,549,,2.132831573486328
,,,0.03203124925494194,,0.90625,,,,,,,,,217,,
,,,0.02777777798473835,,0.8359375,,,,,,,,,218,,
,,,0.0390625,,0.953125,,,,,,,,,219,,
,,,0.07881481200456619,,0.749333381652832,,,,,,,,,220,,
,,,0.0283203125,,0.859375,,,,,,,,,221,,
,,,0.02864583395421505,,0.9140625,,,,,,,,,222,,
,,,0.07487468421459198,,0.9078947305679321,,,,,,,,,223,,
,,,0.0572916679084301,,0.84375,,,,,,,,,224,,
,,,0.047342997044324875,,0.7635451555252075,,,,,,,,,225,,
,,,0.0,,0.515625,,,,,,,,,226,,
,,,0.0,,0.515625,,,,,,,,,227,,
,,,0.009090909734368324,,0.5248640775680542,,,,,,,,,228,,
,,,0.0243055559694767,,0.6328125,,,,,,,,,229,,
,,,0.0303819440305233,,0.6796875,,,,,,,,,230,,
,,,0.0251736119389534,,0.625,,,,,,,,,231,,
,,,0.033277638256549835,,0.5426065325737,,,,,,,,,232,,
,,,0.0364583320915699,,0.7890625,,,,,,,,,233,,
,,,0.0400390625,,0.8125,,,,,,,,,234,,
,,,0.05270655080676079,,0.8012820482254028,,,,,,,,,235,,
,,,0.0243055559694767,,0.875,,,,,,,,,236,,
,,,0.0146484375,,0.796875,,,,,,,,,237,,
,,,0.06788188219070435,,0.9028213024139404,,,,,,,,,238,,
,,,0.0416666679084301,,0.90625,,,,,,,,,239,,
,,,0.0451388880610466,,0.8671875,,,,,,,,,240,,
,,,0.0399305559694767,,0.75,,,,,,,,,241,,
,,,0.0086805559694767,,0.5390625,,,,,,,,,242,,
,,,0.010416666977107525,,0.4765625,,,,,,,,,243,,
,,,0.088033527135849,,0.6852234601974487,,,,,,,,,244,,
,,,0.0751953125,,0.75,,,,,,,,,245,,
,,,0.0810546875,,0.765625,,,,,,,,,246,,
,,,0.06013072282075882,,0.6117647290229797,,,,,,,,,247,,
7,0.2642063796520233,0.2824888825416565,,0.7545451521873474,,,,,,,,,,583,,
7,,,,,,0.434652715921402,,1.1302050352096558,,512.0,,14.346104621887207,,583,2.1174190044403076,
8,,,,,,,0.41568684577941895,,1.0316212177276611,,512.0,,12.734375,599,,2.008671998977661
8,,,,,,,0.43434247374534607,,1.0151643753051758,,512.0,,12.0546875,649,,2.1205713748931885
,,,0.0234375,,0.78125,,,,,,,,,248,,
,,,0.02578124962747097,,0.7578125,,,,,,,,,249,,
,,,0.0341796875,,0.75,,,,,,,,,250,,
,,,0.02800000086426735,,0.8240000009536743,,,,,,,,,251,,
,,,0.02734375,,0.578125,,,,,,,,,252,,
,,,0.02656250074505806,,0.6015625,,,,,,,,,253,,
,,,0.029197994619607925,,0.6109022498130798,,,,,,,,,254,,
,,,0.01822916604578495,,0.625,,,,,,,,,255,,
,,,0.022474918514490128,,0.6926421523094177,,,,,,,,,256,,
,,,0.00937500037252903,,0.8515625,,,,,,,,,257,,
,,,0.008593750186264515,,0.8828125,,,,,,,,,258,,
,,,0.023310024291276932,,0.7995338439941406,,,,,,,,,259,,
,,,0.0243055559694767,,0.8671875,,,,,,,,,260,,
,,,0.0234375,,0.9140625,,,,,,,,,261,,
,,,0.0234375,,0.875,,,,,,,,,262,,
,,,0.04498746991157532,,0.6641603708267212,,,,,,,,,263,,
,,,0.0390625,,0.734375,,,,,,,,,264,,
,,,0.0451388880610466,,0.765625,,,,,,,,,265,,
,,,0.07307691872119904,,0.7788461446762085,,,,,,,,,266,,
,,,0.05546874925494194,,0.9140625,,,,,,,,,267,,
,,,0.04296875,,0.90625,,,,,,,,,268,,
,,,0.09272804856300354,,0.8897596597671509,,,,,,,,,269,,
,,,0.0390625,,0.9140625,,,,,,,,,270,,
,,,0.0416666679084301,,0.875,,,,,,,,,271,,
,,,0.03437500074505806,,0.734375,,,,,,,,,272,,
,,,0.01015624962747097,,0.609375,,,,,,,,,273,,
,,,0.010937499813735485,,0.53125,,,,,,,,,274,,
,,,0.08563678711652756,,0.7756393551826477,,,,,,,,,275,,
,,,0.0986328125,,0.8828125,,,,,,,,,276,,
,,,0.0868055522441864,,0.8671875,,,,,,,,,277,,
,,,0.07712418586015701,,0.7882353067398071,,,,,,,,,278,,
8,0.2854279577732086,0.3038020133972168,,0.765037477016449,,,,,,,,,,656,,
8,,,,,,0.4300421476364136,,1.0375465154647827,,512.0,,12.580586433410645,,656,2.0877084732055664,
9,,,,,,,0.4408855140209198,,0.9686459302902222,,512.0,,11.0,699,,2.0334665775299072
,,,0.02187499962747097,,0.8125,,,,,,,,,279,,
,,,0.015625,,0.84375,,,,,,,,,280,,
,,,0.01822916604578495,,0.78125,,,,,,,,,281,,
,,,0.06548148393630981,,0.653333306312561,,,,,,,,,282,,
,,,0.02109375037252903,,0.53125,,,,,,,,,283,,
,,,0.0243055559694767,,0.609375,,,,,,,,,284,,
,,,0.06558062136173248,,0.6052631139755249,,,,,,,,,285,,
,,,0.0546875,,0.78125,,,,,,,,,286,,
,,,0.056038644164800644,,0.8006688952445984,,,,,,,,,287,,
,,,0.0062500000931322575,,0.875,,,,,,,,,288,,
,,,0.00937500037252903,,0.875,,,,,,,,,289,,
,,,0.05180004984140396,,0.8321678638458252,,,,,,,,,290,,
,,,0.04843749850988388,,0.9453125,,,,,,,,,291,,
,,,0.0607638880610466,,0.9765625,,,,,,,,,292,,
,,,0.0555555559694767,,0.9609375,,,,,,,,,293,,
,,,0.07493734359741211,,0.854636549949646,,,,,,,,,294,,
,,,0.05312500149011612,,0.8046875,,,,,,,,,295,,
,,,0.080078125,,0.8515625,,,,,,,,,296,,
,,,0.08155269920825958,,0.7996795177459717,,,,,,,,,297,,
,,,0.0486111119389534,,0.78125,,,,,,,,,298,,
,,,0.03125,,0.71875,,,,,,,,,299,,
,,,0.06300553679466248,,0.7866597175598145,,,,,,,,,300,,
,,,0.0243055559694767,,0.7578125,,,,,,,,,301,,
,,,0.0243055559694767,,0.84375,,,,,,,,,302,,
,,,0.03281249850988388,,0.75,,,,,,,,,303,,
,,,0.02690972201526165,,0.640625,,,,,,,,,304,,
,,,0.02500000037252903,,0.6171875,,,,,,,,,305,,
,,,0.08622521162033081,,0.7689228057861328,,,,,,,,,306,,
,,,0.0677083358168602,,0.8046875,,,,,,,,,307,,
,,,0.0703125,,0.7890625,,,,,,,,,308,,
,,,0.062745101749897,,0.7529411911964417,,,,,,,,,309,,
9,0.32239168882369995,0.338481068611145,,0.7758786678314209,,,,,,,,,,729,,
9,,,,,,0.4280007779598236,,0.9681443572044373,,512.0,,11.23073673248291,,729,2.054823875427246,
10,,,,,,,0.3950513005256653,,0.8958065509796143,,512.0,,10.40625,749,,2.0217113494873047
10,,,,,,,0.4182082414627075,,0.8824052810668945,,512.0,,9.703125,799,,1.9644920825958252
,,,0.03281249850988388,,0.8671875,,,,,,,,,310,,
,,,0.02604166604578495,,0.8515625,,,,,,,,,311,,
,,,0.0416666679084301,,0.8828125,,,,,,,,,312,,
,,,0.10586667060852051,,0.7093333005905151,,,,,,,,,313,,
,,,0.03671874850988388,,0.71875,,,,,,,,,314,,
,,,0.04453124850988388,,0.71875,,,,,,,,,315,,
,,,0.054163187742233276,,0.7437343597412109,,,,,,,,,316,,
,,,0.03515625,,0.8359375,,,,,,,,,317,,
,,,0.041605349630117416,,0.7070233821868896,,,,,,,,,318,,
,,,0.004687500186264515,,0.734375,,,,,,,,,319,,
,,,0.004687500186264515,,0.75,,,,,,,,,320,,
,,,0.042346544563770294,,0.8391608595848083,,,,,,,,,321,,
,,,0.03593749925494194,,0.8671875,,,,,,,,,322,,
,,,0.0546875,,0.921875,,,,,,,,,323,,
,,,0.0477430559694767,,0.921875,,,,,,,,,324,,
,,,0.043233081698417664,,0.7080200910568237,,,,,,,,,325,,
,,,0.03203124925494194,,0.7265625,,,,,,,,,326,,
,,,0.03515625,,0.8125,,,,,,,,,327,,
,,,0.11289173364639282,,0.8205127716064453,,,,,,,,,328,,
,,,0.07265625149011612,,0.953125,,,,,,,,,329,,
,,,0.05781250074505806,,0.8984375,,,,,,,,,330,,
,,,0.09261580556631088,,0.816962718963623,,,,,,,,,331,,
,,,0.0234375,,0.8359375,,,,,,,,,332,,
,,,0.01953125,,0.8125,,,,,,,,,333,,
,,,0.02656250074505806,,0.765625,,,,,,,,,334,,
,,,0.010416666977107525,,0.6796875,,,,,,,,,335,,
,,,0.012500000186264515,,0.671875,,,,,,,,,336,,
,,,0.08943425118923187,,0.7907516956329346,,,,,,,,,337,,
,,,0.1071428582072258,,0.921875,,,,,,,,,338,,
,,,0.1060267835855484,,0.8828125,,,,,,,,,339,,
,,,0.07941176742315292,,0.8117647171020508,,,,,,,,,340,,
10,0.3432029187679291,0.3483939468860626,,0.8039530515670776,,,,,,,,,,802,,
10,,,,,,0.42226776480674744,,0.9097864031791687,,512.0,,10.172731399536133,,802,2.00128173828125,
11,,,,,,,0.4444330930709839,,0.9012153148651123,,512.0,,9.578125,849,,1.9115748405456543
,,,0.02890625037252903,,0.8125,,,,,,,,,341,,
,,,0.02187499962747097,,0.8046875,,,,,,,,,342,,
,,,0.02864583395421505,,0.7734375,,,,,,,,,343,,
,,,0.052799999713897705,,0.7773333787918091,,,,,,,,,344,,
,,,0.04609375074505806,,0.8515625,,,,,,,,,345,,
,,,0.0651041641831398,,0.9296875,,,,,,,,,346,,
,,,0.06904762238264084,,0.8283208012580872,,,,,,,,,347,,
,,,0.0434027761220932,,0.8359375,,,,,,,,,348,,
,,,0.07105164974927902,,0.852173924446106,,,,,,,,,349,,
,,,0.01406249962747097,,0.859375,,,,,,,,,350,,
,,,0.01718750037252903,,0.890625,,,,,,,,,351,,
,,,0.04009324312210083,,0.8947163820266724,,,,,,,,,352,,
,,,0.03046875074505806,,0.8828125,,,,,,,,,353,,
,,,0.03671874850988388,,0.9296875,,,,,,,,,354,,
,,,0.0399305559694767,,0.9140625,,,,,,,,,355,,
,,,0.0617794468998909,,0.7117794752120972,,,,,,,,,356,,
,,,0.046875,,0.765625,,,,,,,,,357,,
,,,0.04765624925494194,,0.8359375,,,,,,,,,358,,
,,,0.11249999701976776,,0.8461538553237915,,,,,,,,,359,,
,,,0.06953124701976776,,0.921875,,,,,,,,,360,,
,,,0.0607638880610466,,0.8828125,,,,,,,,,361,,
,,,0.0964820608496666,,0.7715082168579102,,,,,,,,,362,,
,,,0.0234375,,0.765625,,,,,,,,,363,,
,,,0.0164930559694767,,0.7265625,,,,,,,,,364,,
,,,0.02656250074505806,,0.6953125,,,,,,,,,365,,
,,,0.015625,,0.7109375,,,,,,,,,366,,
,,,0.02187499962747097,,0.734375,,,,,,,,,367,,
,,,0.08837509900331497,,0.7791268825531006,,,,,,,,,368,,
,,,0.07656250149011612,,0.8828125,,,,,,,,,369,,
,,,0.09375,,0.859375,,,,,,,,,370,,
,,,0.08235294371843338,,0.7882353067398071,,,,,,,,,371,,
11,0.3575965166091919,0.3805299997329712,,0.8212788105010986,,,,,,,,,,875,,
11,,,,,,0.4151862561702728,,0.8655881285667419,,512.0,,9.4231595993042,,875,1.9525548219680786,
12,,,,,,,0.40293681621551514,,0.8249286413192749,,512.0,,8.84375,899,,1.9599382877349854
,,,0.0581597238779068,,0.9375,,,,,,,,,372,,
,,,0.05312500149011612,,0.9296875,,,,,,,,,373,,
,,,0.078125,,0.96875,,,,,,,,,374,,
,,,0.11407408118247986,,0.9160000085830688,,,,,,,,,375,,
,,,0.02734375,,0.7265625,,,,,,,,,376,,
,,,0.03515625,,0.7734375,,,,,,,,,377,,
