epoch,eval/knn_probe_emb_accuracy,eval/knn_probe_proj_h0_accuracy,eval/knn_probe_proj_h1_accuracy,eval/knn_probe_proj_h2_accuracy,eval/linear_probe_emb_top1_epoch,eval/linear_probe_emb_top1_step,eval/linear_probe_emb_top5_epoch,eval/linear_probe_emb_top5_step,eval/linear_probe_proj_h0_top1_epoch,eval/linear_probe_proj_h0_top1_step,eval/linear_probe_proj_h0_top5_epoch,eval/linear_probe_proj_h0_top5_step,eval/linear_probe_proj_h1_top1_epoch,eval/linear_probe_proj_h1_top1_step,eval/linear_probe_proj_h1_top5_epoch,eval/linear_probe_proj_h1_top5_step,eval/linear_probe_proj_h2_top1_epoch,eval/linear_probe_proj_h2_top1_step,eval/linear_probe_proj_h2_top5_epoch,eval/linear_probe_proj_h2_top5_step,fit/inv_loss,fit/inv_loss_h0,fit/inv_loss_h1,fit/inv_loss_h2,fit/reg_loss,fit/reg_loss_h0,fit/reg_loss_h1,fit/reg_loss_h2,step,train/linear_probe_emb_loss_epoch,train/linear_probe_emb_loss_step,train/linear_probe_proj_h0_loss_epoch,train/linear_probe_proj_h0_loss_step,train/linear_probe_proj_h1_loss_epoch,train/linear_probe_proj_h1_loss_step,train/linear_probe_proj_h2_loss_epoch,train/linear_probe_proj_h2_loss_step
,,,,,,0.08015873283147812,,0.33242008090019226,,0.08453815430402756,,0.2609589099884033,,0.08352713286876678,,0.3073059320449829,,0.08934108912944794,,0.3415524959564209,,,,,,,,,85,,,,,,,,
,,,,,,0.0941176488995552,,0.3844444751739502,,0.06589147448539734,,0.24444444477558136,,0.06367041170597076,,0.2611111104488373,,0.09803922474384308,,0.34111112356185913,,,,,,,,,86,,,,,,,,
,,,,,,0.10465116798877716,,0.35648149251937866,,0.062248993664979935,,0.26851850748062134,,0.07209737598896027,,0.29976850748062134,,0.11685824394226074,,0.3263888955116272,,,,,,,,,87,,,,,,,,
,,,,,,0.0833333358168602,,0.29037559032440186,,0.053065136075019836,,0.19061031937599182,,0.0545634925365448,,0.23474177718162537,,0.07765151560306549,,0.28685444593429565,,,,,,,,,88,,,,,,,,
,,,,,,0.1091269850730896,,0.34772729873657227,,0.0470588281750679,,0.1679292917251587,,0.0791139304637909,,0.35606062412261963,,0.0833333358168602,,0.3042929172515869,,,,,,,,,89,,,,,,,,
,,,,,,0.07183907926082611,,0.3403755724430084,,0.06782945990562439,,0.22183097898960114,,0.06060606241226196,,0.3016431927680969,,0.08518518507480621,,0.30868545174598694,,,,,,,,,90,,,,,,,,
,,,,,,0.1025926023721695,,0.31081080436706543,,0.0632183849811554,,0.21576575934886932,,0.06404494494199753,,0.22860361635684967,,0.059259261935949326,,0.27882885932922363,,,,,,,,,91,,,,,,,,
,,,,,,0.11144577711820602,,0.3116438388824463,,0.10465116798877716,,0.28082191944122314,,0.07088122516870499,,0.2614155411720276,,0.08829365670681,,0.30707764625549316,,,,,,,,,92,,,,,,,,
,,,,,,0.0664793998003006,,0.23376622796058655,,0.06884057819843292,,0.21212121844291687,,0.09705883264541626,,0.20995670557022095,,0.0833333283662796,,0.22510822117328644,,,,,,,,,93,,,,,,,,
,,,,,,0.1526104360818863,,0.3865740895271301,,0.07228915393352509,,0.28356480598449707,,0.12048192322254181,,0.30787038803100586,,0.11685824394226074,,0.35995370149612427,,,,,,,,,94,,,,,,,,
,,,,,,0.06934866309165955,,0.2696581184864044,,0.025925926864147186,,0.16987180709838867,,0.06481481343507767,,0.23376068472862244,,0.04907407611608505,,0.2974359095096588,,,,,,,,,95,,,,,,,,
,,,,,,0.05980392545461655,,0.3422222137451172,,0.059659093618392944,,0.20222222805023193,,0.0744047686457634,,0.2644444406032562,,0.0833333358168602,,0.2755555510520935,,,,,,,,,96,,,,,,,,
,,,,,,0.06782945990562439,,0.3026190400123596,,0.05747126415371895,,0.29523810744285583,,0.04588015377521515,,0.22500000894069672,,0.07471264898777008,,0.325952410697937,,,,,,,,,97,,,,,,,,
,,,,,,0.11044175922870636,,0.3761904835700989,,0.0714285746216774,,0.33095240592956543,,0.12058824300765991,,0.3511904776096344,,0.11077234894037247,,0.40714287757873535,,,,,,,,,98,,,,,,,,
,,,,,,0.0962962955236435,,0.3245614171028137,,0.06912878900766373,,0.27960526943206787,,0.037137679755687714,,0.2631579041481018,,0.062056735157966614,,0.3333333134651184,,,,,,,,,99,,,,,,,,
,,,,,,0.0609259270131588,,0.23452380299568176,,0.0645098090171814,,0.1907142996788025,,0.05374531447887421,,0.2621428668498993,,0.053442031145095825,,0.29380953311920166,,,,,,,,,100,,,,,,,,
,,,,,,0.11337209492921829,,0.2863849699497223,,0.07630521804094315,,0.2570422291755676,,0.11041666567325592,,0.2852112650871277,,0.0714285746216774,,0.3274647891521454,,,,,,,,,101,,,,,,,,
,,,,,,0.12452107667922974,,0.3365800976753235,,0.09302325546741486,,0.3214285671710968,,0.06976744532585144,,0.3160172998905182,,0.111111119389534,,0.34956711530685425,,,,,,,,,102,,,,,,,,
,,,,,,0.1080586165189743,,0.34572073817253113,,0.03651685267686844,,0.2691441476345062,,0.11296296119689941,,0.30180180072784424,,0.10955055803060532,,0.45270276069641113,,,,,,,,,103,,,,,,,,
,,,,,,0.11445783078670502,,0.3101990222930908,,0.038314178586006165,,0.3039800822734833,,0.05731707811355591,,0.2457711398601532,,0.07829457521438599,,0.29179102182388306,,,,,,,,,104,,,,,,,,
,,,,,,0.09236947447061539,,0.34166669845581055,,0.07941177487373352,,0.24166667461395264,,0.06568627804517746,,0.20595237612724304,,0.1098039299249649,,0.29404765367507935,,,,,,,,,105,,,,,,,,
,,,,,,0.10299624502658844,,0.33966246247291565,,0.0833333358168602,,0.23101265728473663,,0.0990196168422699,,0.2890295386314392,,0.09363295882940292,,0.3892405033111572,,,,,,,,,106,,,,,,,,
,,,,,,0.11142322421073914,,0.32175928354263306,,0.09399224817752838,,0.20254629850387573,,0.056776560842990875,,0.2743055820465088,,0.08238636702299118,,0.3263888955116272,,,,,,,,,107,,,,,,,,
,,,,,,0.11117886006832123,,0.42801934480667114,,0.05699588358402252,,0.2736715078353882,,0.07068272680044174,,0.3115941882133484,,0.13630953431129456,,0.3828502297401428,,,,,,,,,108,,,,,,,,
,,,,,,0.07526881992816925,,0.3162393271923065,,0.07777778059244156,,0.2510683834552765,,0.06741572916507721,,0.24145300686359406,,0.10000000894069672,,0.3066239356994629,,,,,,,,,109,,,,,,,,
,,,,,,0.15281124413013458,,0.3244292140007019,,0.0748148187994957,,0.251369833946228,,0.10784314572811127,,0.31073057651519775,,0.10879121720790863,,0.3358447253704071,,,,,,,,,110,,,,,,,,
