epoch,eval/knn_probe_emb_accuracy,eval/knn_probe_proj_h0_accuracy,eval/knn_probe_proj_h1_accuracy,eval/knn_probe_proj_h2_accuracy,eval/linear_probe_emb_top1_epoch,eval/linear_probe_emb_top1_step,eval/linear_probe_emb_top5_epoch,eval/linear_probe_emb_top5_step,eval/linear_probe_proj_h0_top1_epoch,eval/linear_probe_proj_h0_top1_step,eval/linear_probe_proj_h0_top5_epoch,eval/linear_probe_proj_h0_top5_step,eval/linear_probe_proj_h1_top1_epoch,eval/linear_probe_proj_h1_top1_step,eval/linear_probe_proj_h1_top5_epoch,eval/linear_probe_proj_h1_top5_step,eval/linear_probe_proj_h2_top1_epoch,eval/linear_probe_proj_h2_top1_step,eval/linear_probe_proj_h2_top5_epoch,eval/linear_probe_proj_h2_top5_step,fit/inv_loss,fit/inv_loss_h0,fit/inv_loss_h1,fit/inv_loss_h2,fit/reg_loss,fit/reg_loss_h0,fit/reg_loss_h1,fit/reg_loss_h2,step,train/linear_probe_emb_loss_epoch,train/linear_probe_emb_loss_step,train/linear_probe_proj_h0_loss_epoch,train/linear_probe_proj_h0_loss_step,train/linear_probe_proj_h1_loss_epoch,train/linear_probe_proj_h1_loss_step,train/linear_probe_proj_h2_loss_epoch,train/linear_probe_proj_h2_loss_step
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,4.616729736328125,,4.619972229003906,,4.6424560546875,,4.645469665527344
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,4.613304138183594,,4.619682312011719,,4.593544006347656,,4.5696258544921875
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,4.4427337646484375,,4.595283508300781,,4.505912780761719,,4.503547668457031
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,,4.436801910400391,,4.588134765625,,4.5127105712890625,,4.476661682128906
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,,4.3756866455078125,,4.5725555419921875,,4.467247009277344,,4.40679931640625
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,,4.474639892578125,,4.5387420654296875,,4.4918365478515625,,4.480491638183594
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,,4.325275421142578,,4.499671936035156,,4.4064788818359375,,4.333400726318359
,,,,,,0.03854166716337204,,0.2021428644657135,,0.035542167723178864,,0.1426190435886383,,0.03020833432674408,,0.1669047623872757,,0.0200803205370903,,0.18880954384803772,,,,,,,,,0,,,,,,,,
,,,,,,0.09375,,0.22945205867290497,,0.0605158731341362,,0.1940639317035675,,0.03294573724269867,,0.1495433747768402,,0.0630081295967102,,0.2111872136592865,,,,,,,,,1,,,,,,,,
,,,,,,0.03229166567325592,,0.2753623127937317,,0.05041152611374855,,0.21787439286708832,,0.04065040498971939,,0.20893719792366028,,0.065476194024086,,0.23671497404575348,,,,,,,,,2,,,,,,,,
,,,,,,0.040043290704488754,,0.23383085429668427,,0.018518518656492233,,0.1268656700849533,,0.01587301678955555,,0.1442786008119583,,0.026470588520169258,,0.20522387325763702,,,,,,,,,3,,,,,,,,
,,,,,,0.04776422679424286,,0.21125541627407074,,0.031034482643008232,,0.15324674546718597,,0.08236433565616608,,0.1950216442346573,,0.04629629850387573,,0.21038959920406342,,,,,,,,,4,,,,,,,,
,,,,,,0.04807692766189575,,0.16373874247074127,,0.04270833358168602,,0.13513514399528503,,0.042635660618543625,,0.18243244290351868,,0.02572016417980194,,0.20720720291137695,,,,,,,,,5,,,,,,,,
,,,,,,0.09583333134651184,,0.22876712679862976,,0.09058824181556702,,0.16301369667053223,,0.06369047611951828,,0.20114153623580933,,0.07337398827075958,,0.22397258877754211,,,,,,,,,6,,,,,,,,
,,,,,,0.0625,,0.24666666984558105,,0.0436507984995842,,0.13777777552604675,,0.056224897503852844,,0.1599999964237213,,0.056224897503852844,,0.2177777886390686,,,,,,,,,7,,,,,,,,
,,,,,,0.07894736528396606,,0.2881944477558136,,0.029411766678094864,,0.15046295523643494,,0.08039216697216034,,0.18518519401550293,,0.0731707289814949,,0.31365740299224854,,,,,,,,,8,,,,,,,,
