epoch,eval/knn_probe_accuracy,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_loss_epoch,fit/inv_loss_step,fit/loss_epoch,fit/loss_step,fit/pool_size_epoch,fit/pool_size_step,fit/reg_loss_epoch,fit/reg_loss_step,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step
,,,0.46875,,1.0,,,,,,,,,25299,,
,,,0.171875,,1.0,,,,,,,,,25300,,
,,,0.125,,0.9375,,,,,,,,,25301,,
,,,0.2708333432674408,,0.9375,,,,,,,,,25302,,
,,,0.171875,,1.0,,,,,,,,,25303,,
,,,0.40625,,1.0,,,,,,,,,25304,,
,,,0.2708333432674408,,1.0,,,,,,,,,25305,,
,,,0.203125,,1.0,,,,,,,,,25306,,
,,,0.2916666567325592,,1.0,,,,,,,,,25307,,
,,,0.4375,,1.0,,,,,,,,,25308,,
,,,0.171875,,0.9375,,,,,,,,,25309,,
,,,0.1875,,0.9375,,,,,,,,,25310,,
,,,0.2916666567325592,,1.0,,,,,,,,,25311,,
,,,0.644444465637207,,0.9666666984558105,,,,,,,,,25312,,
,,,1.0,,1.0,,,,,,,,,25313,,
,,,0.2708333432674408,,1.0,,,,,,,,,25314,,
,,,0.2916666567325592,,1.0,,,,,,,,,25315,,
,,,0.25,,1.0,,,,,,,,,25316,,
,,,0.46875,,1.0,,,,,,,,,25317,,
,,,0.1875,,1.0,,,,,,,,,25318,,
,,,0.46875,,1.0,,,,,,,,,25319,,
,,,0.46875,,1.0,,,,,,,,,25320,,
,,,0.2916666567325592,,1.0,,,,,,,,,25321,,
,,,0.46875,,1.0,,,,,,,,,25322,,
,,,1.0,,1.0,,,,,,,,,25323,,
,,,0.2916666567325592,,1.0,,,,,,,,,25324,,
,,,1.0,,1.0,,,,,,,,,25325,,
,,,0.15000000596046448,,1.0,,,,,,,,,25326,,
,,,1.0,,1.0,,,,,,,,,25327,,
,,,0.46875,,1.0,,,,,,,,,25328,,
,,,0.2916666567325592,,1.0,,,,,,,,,25329,,
,,,1.0,,1.0,,,,,,,,,25330,,
,,,0.13750000298023224,,1.0,,,,,,,,,25331,,
,,,0.46875,,1.0,,,,,,,,,25332,,
,,,0.15000000596046448,,1.0,,,,,,,,,25333,,
,,,0.203125,,1.0,,,,,,,,,25334,,
,,,0.46875,,1.0,,,,,,,,,25335,,
,,,0.2708333432674408,,1.0,,,,,,,,,25336,,
,,,0.4000000059604645,,1.0,,,,,,,,,25337,,
102,0.697751522064209,0.7026050090789795,,0.9605357050895691,,,,,,,,,,60872,,
102,,,,,,0.04942423105239868,,0.10735715925693512,,32.0,,1.2080689668655396,,60872,1.141621708869934,
103,,,,,,,0.04308292269706726,,0.10696882009506226,,32.0,,1.3212890625,60899,,0.9444575309753418
103,,,,,,,0.05787673220038414,,0.11723875254392624,,32.0,,1.2451171875,60949,,1.4359685182571411
103,,,,,,,0.02989758551120758,,0.08754577487707138,,32.0,,1.1826171875,60999,,1.0111769437789917
103,,,,,,,0.049019865691661835,,0.1065359115600586,,32.0,,1.19921875,61049,,0.796596348285675
103,,,,,,,0.0357629731297493,,0.09452170133590698,,32.0,,1.2109375,61099,,1.3962359428405762
103,,,,,,,0.0237894207239151,,0.0808580070734024,,32.0,,1.1650390625,61149,,1.5054540634155273
103,,,,,,,0.041692525148391724,,0.09484471380710602,,32.0,,1.1044921875,61199,,0.6360366940498352
103,,,,,,,0.02843708172440529,,0.08350326120853424,,32.0,,1.1298828125,61249,,1.1769590377807617
103,,,,,,,0.05687033757567406,,0.11884615570306778,,32.0,,1.296875,61299,,1.5063608884811401
103,,,,,,,0.04148261994123459,,0.09711723029613495,,32.0,,1.154296875,61349,,1.3508086204528809
103,,,,,,,0.03684447333216667,,0.09423686563968658,,32.0,,1.1845703125,61399,,0.8732466697692871
103,,,,,,,0.05702779069542885,,0.11429603397846222,,32.0,,1.2021484375,61449,,1.3205151557922363
,,,0.2083333283662796,,0.9375,,,,,,,,,25338,,
,,,0.25,,0.875,,,,,,,,,25339,,
,,,0.2916666567325592,,1.0,,,,,,,,,25340,,
,,,0.2291666716337204,,0.9375,,,,,,,,,25341,,
,,,0.4375,,1.0,,,,,,,,,25342,,
,,,0.1875,,1.0,,,,,,,,,25343,,
,,,0.375,,1.0,,,,,,,,,25344,,
,,,0.46875,,1.0,,,,,,,,,25345,,
,,,0.2916666567325592,,1.0,,,,,,,,,25346,,
,,,0.171875,,1.0,,,,,,,,,25347,,
,,,0.25,,1.0,,,,,,,,,25348,,
,,,0.2291666716337204,,1.0,,,,,,,,,25349,,
,,,0.3125,,1.0,,,,,,,,,25350,,
,,,0.46875,,1.0,,,,,,,,,25351,,
,,,0.15625,,1.0,,,,,,,,,25352,,
,,,0.125,,0.9375,,,,,,,,,25353,,
,,,0.125,,0.9375,,,,,,,,,25354,,
,,,0.1875,,1.0,,,,,,,,,25355,,
,,,0.375,,0.9375,,,,,,,,,25356,,
,,,0.1666666716337204,,0.9375,,,,,,,,,25357,,
,,,0.46875,,1.0,,,,,,,,,25358,,
,,,0.375,,1.0,,,,,,,,,25359,,
,,,0.2708333432674408,,1.0,,,,,,,,,25360,,
,,,0.171875,,1.0,,,,,,,,,25361,,
,,,0.4615384638309479,,1.0,,,,,,,,,25362,,
,,,1.0,,1.0,,,,,,,,,25363,,
,,,0.13750000298023224,,1.0,,,,,,,,,25364,,
,,,0.2916666567325592,,1.0,,,,,,,,,25365,,
,,,0.46875,,1.0,,,,,,,,,25366,,
,,,0.203125,,1.0,,,,,,,,,25367,,
,,,1.0,,1.0,,,,,,,,,25368,,
,,,0.2708333432674408,,1.0,,,,,,,,,25369,,
,,,0.46875,,1.0,,,,,,,,,25370,,
,,,0.125,,1.0,,,,,,,,,25371,,
,,,0.46875,,1.0,,,,,,,,,25372,,
,,,0.203125,,1.0,,,,,,,,,25373,,
,,,0.2916666567325592,,1.0,,,,,,,,,25374,,
,,,0.46875,,1.0,,,,,,,,,25375,,
,,,0.203125,,1.0,,,,,,,,,25376,,
,,,0.2708333432674408,,1.0,,,,,,,,,25377,,
,,,1.0,,1.0,,,,,,,,,25378,,
,,,0.203125,,1.0,,,,,,,,,25379,,
,,,0.4375,,1.0,,,,,,,,,25380,,
,,,1.0,,1.0,,,,,,,,,25381,,
,,,0.2916666567325592,,1.0,,,,,,,,,25382,,
,,,0.203125,,1.0,,,,,,,,,25383,,
,,,0.2916666567325592,,1.0,,,,,,,,,25384,,
,,,0.2916666567325592,,1.0,,,,,,,,,25385,,
,,,0.6428571343421936,,1.0,,,,,,,,,25386,,
,,,0.0625,,0.9375,,,,,,,,,25387,,
,,,0.10000000149011612,,0.9375,,,,,,,,,25388,,
,,,0.1666666716337204,,0.9375,,,,,,,,,25389,,
,,,0.09375,,1.0,,,,,,,,,25390,,
,,,0.0729166641831398,,0.75,,,,,,,,,25391,,
,,,0.109375,,0.875,,,,,,,,,25392,,
,,,0.0446428582072258,,0.8125,,,,,,,,,25393,,
,,,0.09375,,0.9375,,,,,,,,,25394,,
,,,0.2291666716337204,,1.0,,,,,,,,,25395,,
,,,0.09375,,0.9375,,,,,,,,,25396,,
,,,0.0833333358168602,,0.9375,,,,,,,,,25397,,
,,,0.171875,,1.0,,,,,,,,,25398,,
,,,0.11249999701976776,,0.9375,,,,,,,,,25399,,
,,,0.13750000298023224,,0.9375,,,,,,,,,25400,,
,,,0.11249999701976776,,0.9375,,,,,,,,,25401,,
,,,0.1041666641831398,,0.8125,,,,,,,,,25402,,
,,,0.0625,,1.0,,,,,,,,,25403,,
,,,0.09375,,0.9375,,,,,,,,,25404,,
,,,0.13750000298023224,,0.9375,,,,,,,,,25405,,
,,,0.0546875,,1.0,,,,,,,,,25406,,
,,,0.171875,,1.0,,,,,,,,,25407,,
,,,0.11249999701976776,,0.875,,,,,,,,,25408,,
,,,0.11965812742710114,,0.9615384340286255,,,,,,,,,25409,,
,,,0.05000000074505806,,0.9375,,,,,,,,,25410,,
,,,0.0357142873108387,,1.0,,,,,,,,,25411,,
,,,0.02678571455180645,,1.0,,,,,,,,,25412,,
,,,0.07500000298023224,,0.9375,,,,,,,,,25413,,
,,,0.0625,,1.0,,,,,,,,,25414,,
,,,0.013888888992369175,,0.8125,,,,,,,,,25415,,
,,,0.0729166641831398,,1.0,,,,,,,,,25416,,
,,,0.07500000298023224,,0.9375,,,,,,,,,25417,,
,,,0.0446428582072258,,0.9375,,,,,,,,,25418,,
,,,0.140625,,1.0,,,,,,,,,25419,,
,,,0.08749999850988388,,0.9375,,,,,,,,,25420,,
,,,0.109375,,1.0,,,,,,,,,25421,,
,,,0.0803571417927742,,1.0,,,,,,,,,25422,,
,,,0.0625,,0.9375,,,,,,,,,25423,,
,,,0.0446428582072258,,0.9375,,,,,,,,,25424,,
,,,0.0729166641831398,,1.0,,,,,,,,,25425,,
,,,0.01785714365541935,,1.0,,,,,,,,,25426,,
,,,0.0729166641831398,,0.875,,,,,,,,,25427,,
,,,0.0416666679084301,,0.875,,,,,,,,,25428,,
,,,0.0357142873108387,,1.0,,,,,,,,,25429,,
,,,0.140625,,1.0,,,,,,,,,25430,,
,,,0.171875,,1.0,,,,,,,,,25431,,
,,,0.0625,,1.0,,,,,,,,,25432,,
,,,0.2800000011920929,,1.0,,,,,,,,,25433,,
,,,0.4375,,1.0,,,,,,,,,25434,,
,,,0.2916666567325592,,1.0,,,,,,,,,25435,,
,,,0.46875,,1.0,,,,,,,,,25436,,
,,,0.2916666567325592,,1.0,,,,,,,,,25437,,
,,,0.46875,,0.9375,,,,,,,,,25438,,
,,,0.2916666567325592,,1.0,,,,,,,,,25439,,
,,,0.46875,,0.9375,,,,,,,,,25440,,
,,,1.0,,1.0,,,,,,,,,25441,,
,,,0.2708333432674408,,1.0,,,,,,,,,25442,,
,,,0.203125,,1.0,,,,,,,,,25443,,
,,,0.46875,,1.0,,,,,,,,,25444,,
,,,0.203125,,0.9375,,,,,,,,,25445,,
,,,0.203125,,1.0,,,,,,,,,25446,,
,,,0.2708333432674408,,1.0,,,,,,,,,25447,,
,,,0.46875,,1.0,,,,,,,,,25448,,
,,,0.2708333432674408,,1.0,,,,,,,,,25449,,
,,,0.46875,,1.0,,,,,,,,,25450,,
,,,0.46875,,0.9375,,,,,,,,,25451,,
,,,0.46875,,1.0,,,,,,,,,25452,,
,,,1.0,,1.0,,,,,,,,,25453,,
,,,1.0,,1.0,,,,,,,,,25454,,
,,,1.0,,1.0,,,,,,,,,25455,,
,,,0.203125,,0.875,,,,,,,,,25456,,
,,,0.2916666567325592,,0.9375,,,,,,,,,25457,,
,,,0.6428571343421936,,1.0,,,,,,,,,25458,,
,,,0.140625,,1.0,,,,,,,,,25459,,
,,,0.46875,,1.0,,,,,,,,,25460,,
,,,0.25,,1.0,,,,,,,,,25461,,
,,,0.2708333432674408,,0.9375,,,,,,,,,25462,,
,,,0.2708333432674408,,0.9375,,,,,,,,,25463,,
,,,0.140625,,0.875,,,,,,,,,25464,,
,,,0.140625,,0.9375,,,,,,,,,25465,,
,,,0.140625,,0.875,,,,,,,,,25466,,
,,,0.1041666641831398,,0.9375,,,,,,,,,25467,,
,,,0.1666666716337204,,0.9375,,,,,,,,,25468,,
,,,0.171875,,1.0,,,,,,,,,25469,,
,,,0.140625,,0.9375,,,,,,,,,25470,,
,,,0.11249999701976776,,0.9375,,,,,,,,,25471,,
,,,0.0546875,,0.75,,,,,,,,,25472,,
,,,0.10000000149011612,,0.9375,,,,,,,,,25473,,
,,,0.11249999701976776,,1.0,,,,,,,,,25474,,
,,,0.0803571417927742,,0.9375,,,,,,,,,25475,,
,,,0.25,,0.9375,,,,,,,,,25476,,
,,,0.15625,,0.9375,,,,,,,,,25477,,
,,,0.25,,1.0,,,,,,,,,25478,,
,,,0.2916666567325592,,0.9375,,,,,,,,,25479,,
,,,0.25,,0.9375,,,,,,,,,25480,,
,,,0.203125,,1.0,,,,,,,,,25481,,
,,,0.15000000596046448,,0.9375,,,,,,,,,25482,,
,,,0.625,,1.0,,,,,,,,,25483,,
,,,0.2708333432674408,,1.0,,,,,,,,,25484,,
,,,0.15625,,0.9375,,,,,,,,,25485,,
,,,0.0803571417927742,,1.0,,,,,,,,,25486,,
,,,0.1041666641831398,,0.9375,,,,,,,,,25487,,
,,,0.25,,1.0,,,,,,,,,25488,,
,,,0.203125,,1.0,,,,,,,,,25489,,
,,,0.171875,,1.0,,,,,,,,,25490,,
,,,0.2916666567325592,,0.9375,,,,,,,,,25491,,
,,,0.203125,,1.0,,,,,,,,,25492,,
,,,0.4375,,1.0,,,,,,,,,25493,,
,,,0.4375,,1.0,,,,,,,,,25494,,
,,,0.2916666567325592,,1.0,,,,,,,,,25495,,
,,,0.25,,1.0,,,,,,,,,25496,,
,,,0.1145833358168602,,0.9375,,,,,,,,,25497,,
,,,0.15000000596046448,,1.0,,,,,,,,,25498,,
,,,0.1875,,0.9375,,,,,,,,,25499,,
,,,0.203125,,1.0,,,,,,,,,25500,,
,,,0.15625,,1.0,,,,,,,,,25501,,
,,,0.1875,,0.9375,,,,,,,,,25502,,
,,,0.171875,,1.0,,,,,,,,,25503,,
,,,0.2708333432674408,,1.0,,,,,,,,,25504,,
,,,0.13750000298023224,,1.0,,,,,,,,,25505,,
,,,0.46875,,1.0,,,,,,,,,25506,,
,,,0.32307693362236023,,0.9615384340286255,,,,,,,,,25507,,
,,,0.171875,,1.0,,,,,,,,,25508,,
,,,0.11249999701976776,,1.0,,,,,,,,,25509,,
,,,0.125,,0.9375,,,,,,,,,25510,,
,,,0.0416666679084301,,0.9375,,,,,,,,,25511,,
,,,0.1875,,1.0,,,,,,,,,25512,,
,,,0.13750000298023224,,1.0,,,,,,,,,25513,,
,,,0.13750000298023224,,1.0,,,,,,,,,25514,,
,,,0.13750000298023224,,0.9375,,,,,,,,,25515,,
,,,0.1145833358168602,,0.9375,,,,,,,,,25516,,
,,,0.1041666641831398,,1.0,,,,,,,,,25517,,
,,,0.2916666567325592,,0.9375,,,,,,,,,25518,,
,,,0.2291666716337204,,0.9375,,,,,,,,,25519,,
,,,0.2708333432674408,,1.0,,,,,,,,,25520,,
,,,0.0833333358168602,,0.9375,,,,,,,,,25521,,
,,,0.1041666641831398,,0.9375,,,,,,,,,25522,,
,,,0.125,,0.8125,,,,,,,,,25523,,
,,,0.11249999701976776,,0.875,,,,,,,,,25524,,
,,,0.13750000298023224,,1.0,,,,,,,,,25525,,
,,,0.15625,,0.9375,,,,,,,,,25526,,
,,,0.125,,0.9375,,,,,,,,,25527,,
,,,0.15625,,0.9375,,,,,,,,,25528,,
,,,0.11249999701976776,,0.9375,,,,,,,,,25529,,
,,,0.203125,,0.9375,,,,,,,,,25530,,
,,,0.11249999701976776,,1.0,,,,,,,,,25531,,
,,,0.1875,,0.9375,,,,,,,,,25532,,
,,,0.0833333358168602,,0.875,,,,,,,,,25533,,
,,,0.203125,,1.0,,,,,,,,,25534,,
,,,0.2291666716337204,,0.9375,,,,,,,,,25535,,
,,,0.2708333432674408,,1.0,,,,,,,,,25536,,
,,,0.1875,,0.9375,,,,,,,,,25537,,
,,,0.203125,,1.0,,,,,,,,,25538,,
,,,0.125,,0.9375,,,,,,,,,25539,,
,,,0.15625,,1.0,,,,,,,,,25540,,
,,,0.4375,,1.0,,,,,,,,,25541,,
,,,0.1875,,1.0,,,,,,,,,25542,,
,,,0.2916666567325592,,1.0,,,,,,,,,25543,,
,,,0.203125,,1.0,,,,,,,,,25544,,
,,,0.46875,,1.0,,,,,,,,,25545,,
,,,0.2708333432674408,,1.0,,,,,,,,,25546,,
,,,0.13750000298023224,,0.9375,,,,,,,,,25547,,
,,,0.125,,0.9375,,,,,,,,,25548,,
,,,0.2708333432674408,,1.0,,,,,,,,,25549,,
,,,0.4375,,1.0,,,,,,,,,25550,,
,,,0.1875,,1.0,,,,,,,,,25551,,
,,,0.2916666567325592,,1.0,,,,,,,,,25552,,
,,,0.2916666567325592,,1.0,,,,,,,,,25553,,
,,,0.40625,,1.0,,,,,,,,,25554,,
,,,0.125,,1.0,,,,,,,,,25555,,
,,,0.2916666567325592,,0.9375,,,,,,,,,25556,,
,,,0.25,,1.0,,,,,,,,,25557,,
,,,0.644444465637207,,1.0,,,,,,,,,25558,,
,,,0.203125,,1.0,,,,,,,,,25559,,
,,,0.2291666716337204,,0.9375,,,,,,,,,25560,,
,,,0.171875,,0.9375,,,,,,,,,25561,,
,,,0.15625,,0.8125,,,,,,,,,25562,,
,,,0.203125,,1.0,,,,,,,,,25563,,
,,,0.13750000298023224,,1.0,,,,,,,,,25564,,
,,,0.1875,,1.0,,,,,,,,,25565,,
,,,0.2916666567325592,,1.0,,,,,,,,,25566,,
,,,0.203125,,0.9375,,,,,,,,,25567,,
,,,0.46875,,1.0,,,,,,,,,25568,,
,,,0.46875,,1.0,,,,,,,,,25569,,
,,,0.125,,0.875,,,,,,,,,25570,,
,,,0.2916666567325592,,1.0,,,,,,,,,25571,,
,,,0.13750000298023224,,0.875,,,,,,,,,25572,,
,,,0.2708333432674408,,1.0,,,,,,,,,25573,,
,,,0.2708333432674408,,1.0,,,,,,,,,25574,,
,,,0.1875,,1.0,,,,,,,,,25575,,
,,,0.13750000298023224,,1.0,,,,,,,,,25576,,
,,,0.15000000596046448,,0.9375,,,,,,,,,25577,,
,,,0.4375,,0.9375,,,,,,,,,25578,,
,,,0.1145833358168602,,1.0,,,,,,,,,25579,,
,,,0.2916666567325592,,1.0,,,,,,,,,25580,,
,,,0.2708333432674408,,1.0,,,,,,,,,25581,,
,,,0.13750000298023224,,0.9375,,,,,,,,,25582,,
,,,0.30000001192092896,,0.800000011920929,,,,,,,,,25583,,
103,0.699089527130127,0.7044342756271362,,0.9678438305854797,,,,,,,,,,61463,,
103,,,,,,0.04846930503845215,,0.1057855561375618,,32.0,,1.1947920322418213,,61463,1.1655014753341675,
104,,,,,,,0.04988960549235344,,0.10720957815647125,,32.0,,1.1962890625,61499,,1.5239965915679932
104,,,,,,,0.061297979205846786,,0.11560612916946411,,32.0,,1.1474609375,61549,,1.713515043258667
104,,,,,,,0.0287383571267128,,0.08555949479341507,,32.0,,1.1650390625,61599,,1.7934627532958984
104,,,,,,,0.07544077932834625,,0.13114750385284424,,32.0,,1.189453125,61649,,1.2672655582427979
104,,,,,,,0.05805051326751709,,0.11487089097499847,,32.0,,1.1943359375,61699,,1.1794674396514893
104,,,,,,,0.057057298719882965,,0.11157748103141785,,32.0,,1.1474609375,61749,,1.4737818241119385
104,,,,,,,0.07584340870380402,,0.13439863920211792,,32.0,,1.2470703125,61799,,2.0889692306518555
104,,,,,,,0.04191421717405319,,0.09890054166316986,,32.0,,1.181640625,61849,,0.8490791916847229
104,,,,,,,0.03419044613838196,,0.09589645266532898,,32.0,,1.2685546875,61899,,1.022693157196045
104,,,,,,,0.05677049979567528,,0.11319711059331894,,32.0,,1.185546875,61949,,0.6007888913154602
104,,,,,,,0.0653875321149826,,0.12547264993190765,,32.0,,1.267578125,61999,,1.289842128753662
104,,,,,,,0.033964745700359344,,0.0872897058725357,,32.0,,1.1005859375,62049,,1.2726414203643799
,,,0.1875,,0.9375,,,,,,,,,25584,,
,,,0.2708333432674408,,0.9375,,,,,,,,,25585,,
,,,0.46875,,1.0,,,,,,,,,25586,,
,,,0.2708333432674408,,1.0,,,,,,,,,25587,,
,,,1.0,,1.0,,,,,,,,,25588,,
,,,0.4375,,1.0,,,,,,,,,25589,,
,,,0.46875,,1.0,,,,,,,,,25590,,
,,,1.0,,1.0,,,,,,,,,25591,,
,,,1.0,,1.0,,,,,,,,,25592,,
,,,0.25,,1.0,,,,,,,,,25593,,
,,,0.46875,,1.0,,,,,,,,,25594,,
,,,0.2708333432674408,,1.0,,,,,,,,,25595,,
,,,0.2916666567325592,,1.0,,,,,,,,,25596,,
,,,0.46875,,1.0,,,,,,,,,25597,,
,,,0.2708333432674408,,1.0,,,,,,,,,25598,,
,,,0.1875,,0.9375,,,,,,,,,25599,,
,,,0.2708333432674408,,1.0,,,,,,,,,25600,,
,,,0.2708333432674408,,1.0,,,,,,,,,25601,,
,,,0.203125,,1.0,,,,,,,,,25602,,
,,,0.2291666716337204,,0.9375,,,,,,,,,25603,,
,,,0.46875,,1.0,,,,,,,,,25604,,
,,,0.46875,,1.0,,,,,,,,,25605,,
,,,1.0,,1.0,,,,,,,,,25606,,
,,,0.4375,,1.0,,,,,,,,,25607,,
,,,0.5641025900840759,,1.0,,,,,,,,,25608,,
,,,0.203125,,1.0,,,,,,,,,25609,,
,,,0.11249999701976776,,1.0,,,,,,,,,25610,,
,,,0.08749999850988388,,0.9375,,,,,,,,,25611,,
,,,0.109375,,1.0,,,,,,,,,25612,,
,,,0.13750000298023224,,1.0,,,,,,,,,25613,,
,,,0.2916666567325592,,1.0,,,,,,,,,25614,,
,,,0.171875,,0.875,,,,,,,,,25615,,
,,,0.25,,1.0,,,,,,,,,25616,,
,,,0.0833333358168602,,0.875,,,,,,,,,25617,,
,,,0.15000000596046448,,1.0,,,,,,,,,25618,,
,,,0.13750000298023224,,1.0,,,,,,,,,25619,,
,,,0.15625,,1.0,,,,,,,,,25620,,
,,,0.2708333432674408,,1.0,,,,,,,,,25621,,
,,,0.08749999850988388,,0.875,,,,,,,,,25622,,
,,,0.15625,,0.9375,,,,,,,,,25623,,
,,,0.125,,1.0,,,,,,,,,25624,,
,,,0.15625,,1.0,,,,,,,,,25625,,
,,,0.15625,,0.875,,,,,,,,,25626,,
,,,0.25,,1.0,,,,,,,,,25627,,
,,,0.1875,,0.9375,,,,,,,,,25628,,
,,,0.09375,,1.0,,,,,,,,,25629,,
,,,0.1875,,0.9375,,,,,,,,,25630,,
,,,0.0833333358168602,,0.9375,,,,,,,,,25631,,
,,,0.190476194024086,,1.0,,,,,,,,,25632,,
,,,0.08749999850988388,,1.0,,,,,,,,,25633,,
,,,0.1458333283662796,,0.9375,,,,,,,,,25634,,
,,,0.1875,,0.9375,,,,,,,,,25635,,
,,,0.08749999850988388,,1.0,,,,,,,,,25636,,
,,,0.0625,,0.875,,,,,,,,,25637,,
,,,0.0625,,1.0,,,,,,,,,25638,,
,,,0.08749999850988388,,0.9375,,,,,,,,,25639,,
,,,0.140625,,1.0,,,,,,,,,25640,,
,,,0.28125,,1.0,,,,,,,,,25641,,
,,,0.15000000596046448,,0.9375,,,,,,,,,25642,,
,,,0.2708333432674408,,0.9375,,,,,,,,,25643,,
,,,0.375,,1.0,,,,,,,,,25644,,
,,,0.125,,0.9375,,,,,,,,,25645,,
,,,0.11249999701976776,,0.9375,,,,,,,,,25646,,
,,,0.140625,,1.0,,,,,,,,,25647,,
,,,0.125,,0.875,,,,,,,,,25648,,
,,,0.10000000149011612,,1.0,,,,,,,,,25649,,
,,,0.15625,,1.0,,,,,,,,,25650,,
,,,0.203125,,1.0,,,,,,,,,25651,,
,,,0.15625,,1.0,,,,,,,,,25652,,
,,,0.28125,,1.0,,,,,,,,,25653,,
,,,0.0833333358168602,,0.9375,,,,,,,,,25654,,
,,,0.11538461595773697,,1.0,,,,,,,,,25655,,
,,,0.25,,1.0,,,,,,,,,25656,,
,,,0.0625,,1.0,,,,,,,,,25657,,
,,,0.140625,,1.0,,,,,,,,,25658,,
,,,0.15625,,1.0,,,,,,,,,25659,,
,,,0.07500000298023224,,1.0,,,,,,,,,25660,,
,,,0.013888888992369175,,1.0,,,,,,,,,25661,,
,,,0.125,,1.0,,,,,,,,,25662,,
,,,0.140625,,1.0,,,,,,,,,25663,,
,,,0.09375,,1.0,,,,,,,,,25664,,
,,,0.2291666716337204,,1.0,,,,,,,,,25665,,
,,,0.125,,1.0,,,,,,,,,25666,,
,,,0.2291666716337204,,1.0,,,,,,,,,25667,,
,,,0.0625,,1.0,,,,,,,,,25668,,
,,,0.15625,,1.0,,,,,,,,,25669,,
,,,0.0833333358168602,,1.0,,,,,,,,,25670,,
,,,0.140625,,1.0,,,,,,,,,25671,,
,,,0.07500000298023224,,1.0,,,,,,,,,25672,,
,,,0.0535714291036129,,1.0,,,,,,,,,25673,,
,,,0.140625,,0.9375,,,,,,,,,25674,,
,,,0.0625,,1.0,,,,,,,,,25675,,
,,,0.15000000596046448,,1.0,,,,,,,,,25676,,
,,,0.2708333432674408,,1.0,,,,,,,,,25677,,
,,,0.125,,1.0,,,,,,,,,25678,,
,,,0.32363635301589966,,1.0,,,,,,,,,25679,,
,,,0.1041666641831398,,0.875,,,,,,,,,25680,,
,,,0.203125,,0.9375,,,,,,,,,25681,,
,,,0.15625,,1.0,,,,,,,,,25682,,
,,,0.2916666567325592,,0.9375,,,,,,,,,25683,,
,,,0.2708333432674408,,1.0,,,,,,,,,25684,,
,,,0.203125,,0.9375,,,,,,,,,25685,,
,,,0.2916666567325592,,0.9375,,,,,,,,,25686,,
,,,0.2916666567325592,,1.0,,,,,,,,,25687,,
,,,0.15625,,0.9375,,,,,,,,,25688,,
,,,0.1041666641831398,,0.875,,,,,,,,,25689,,
,,,0.1875,,1.0,,,,,,,,,25690,,
,,,0.125,,0.875,,,,,,,,,25691,,
,,,0.13750000298023224,,1.0,,,,,,,,,25692,,
,,,0.2291666716337204,,0.9375,,,,,,,,,25693,,
,,,0.2708333432674408,,1.0,,,,,,,,,25694,,
,,,0.171875,,0.9375,,,,,,,,,25695,,
,,,0.25,,1.0,,,,,,,,,25696,,
,,,0.2916666567325592,,0.9375,,,,,,,,,25697,,
,,,0.2708333432674408,,1.0,,,,,,,,,25698,,
,,,0.46875,,1.0,,,,,,,,,25699,,
,,,0.2708333432674408,,1.0,,,,,,,,,25700,,
,,,0.203125,,1.0,,,,,,,,,25701,,
,,,0.171875,,0.8125,,,,,,,,,25702,,
,,,0.25,,0.9375,,,,,,,,,25703,,
,,,0.4464285671710968,,0.9285714626312256,,,,,,,,,25704,,
,,,0.13750000298023224,,1.0,,,,,,,,,25705,,
,,,0.1875,,1.0,,,,,,,,,25706,,
,,,0.2916666567325592,,1.0,,,,,,,,,25707,,
,,,0.1875,,1.0,,,,,,,,,25708,,
,,,0.25,,0.9375,,,,,,,,,25709,,
,,,0.2083333283662796,,1.0,,,,,,,,,25710,,
,,,0.171875,,1.0,,,,,,,,,25711,,
,,,0.13750000298023224,,1.0,,,,,,,,,25712,,
,,,0.0625,,1.0,,,,,,,,,25713,,
,,,0.2083333283662796,,1.0,,,,,,,,,25714,,
,,,0.1875,,1.0,,,,,,,,,25715,,
,,,0.171875,,0.9375,,,,,,,,,25716,,
,,,0.09375,,1.0,,,,,,,,,25717,,
,,,0.0625,,0.9375,,,,,,,,,25718,,
,,,0.140625,,1.0,,,,,,,,,25719,,
,,,0.171875,,1.0,,,,,,,,,25720,,
,,,0.11249999701976776,,1.0,,,,,,,,,25721,,
,,,0.11249999701976776,,1.0,,,,,,,,,25722,,
,,,0.08749999850988388,,1.0,,,,,,,,,25723,,
,,,0.1875,,1.0,,,,,,,,,25724,,
,,,0.2916666567325592,,1.0,,,,,,,,,25725,,
,,,0.2708333432674408,,0.9375,,,,,,,,,25726,,
,,,0.203125,,1.0,,,,,,,,,25727,,
,,,0.11249999701976776,,0.9375,,,,,,,,,25728,,
,,,0.4375,,1.0,,,,,,,,,25729,,
,,,0.4375,,1.0,,,,,,,,,25730,,
,,,0.2916666567325592,,1.0,,,,,,,,,25731,,
,,,0.1875,,1.0,,,,,,,,,25732,,
,,,0.2708333432674408,,1.0,,,,,,,,,25733,,
,,,1.0,,1.0,,,,,,,,,25734,,
,,,0.46875,,1.0,,,,,,,,,25735,,
,,,0.46875,,1.0,,,,,,,,,25736,,
,,,0.46875,,1.0,,,,,,,,,25737,,
,,,0.46875,,1.0,,,,,,,,,25738,,
,,,1.0,,1.0,,,,,,,,,25739,,
