epoch,eval/knn_probe_emb_accuracy,eval/knn_probe_proj_accuracy,eval/linear_probe_emb_top1_epoch,eval/linear_probe_emb_top1_step,eval/linear_probe_emb_top5_epoch,eval/linear_probe_emb_top5_step,eval/linear_probe_proj_top1_epoch,eval/linear_probe_proj_top1_step,eval/linear_probe_proj_top5_epoch,eval/linear_probe_proj_top5_step,fit/inv_loss,fit/reg_loss,step,train/linear_probe_emb_loss_epoch,train/linear_probe_emb_loss_step,train/linear_probe_proj_loss_epoch,train/linear_probe_proj_loss_step
,,,,0.09116541594266891,,0.804511308670044,,0.06056808680295944,,0.6629072427749634,,,15,,,,
,,,,0.0824652761220932,,0.9140625,,0.0673828125,,0.7890625,,,16,,,,
,,,,0.087890625,,0.9140625,,0.0581597238779068,,0.796875,,,17,,,,
,,,,0.08547008782625198,,0.7788461446762085,,0.1061253547668457,,0.7996795177459717,,,18,,,,
,,,,0.017578125,,0.8671875,,0.0538194440305233,,0.875,,,19,,,,
,,,,0.02083333395421505,,0.8671875,,0.0814732164144516,,0.921875,,,20,,,,
,,,,0.013793103396892548,,0.5795890092849731,,0.07571403682231903,,0.8594566583633423,,,21,,,,
,,,,0.0008680555620230734,,0.234375,,0.0234375,,0.796875,,,22,,,,
,,,,0.0007812500116415322,,0.2578125,,0.021484375,,0.8828125,,,23,,,,
,,,,0.0034722222480922937,,0.4140625,,0.03125,,0.6328125,,,24,,,,
,,,,0.0026041667442768812,,0.671875,,0.0052083334885537624,,0.53125,,,25,,,,
,,,,0.0087890625,,0.6171875,,0.00390625,,0.3828125,,,26,,,,
,,,,0.129682257771492,,0.7921725511550903,,0.05889950692653656,,0.6307156085968018,,,27,,,,
,,,,0.140625,,0.9140625,,0.0948660746216774,,0.7890625,,,28,,,,
,,,,0.1341145783662796,,0.9140625,,0.0693359375,,0.6953125,,,29,,,,
,,,,0.14588235318660736,,0.800000011920929,,0.057516343891620636,,0.6705882549285889,,,30,,,,
0,0.22134022414684296,0.1988498717546463,0.20118623971939087,,0.6625204682350159,,0.2227264940738678,,0.7022745609283447,,,,72,,,,
0,,,,,,,,,,,0.16626115143299103,21.790239334106445,72,2.297271966934204,,2.2699215412139893,
1,,,,,,,,,,,,,99,,2.232327461242676,,2.1943068504333496
,,,,0.0078125,,0.625,,0.01328125037252903,,0.796875,,,31,,,,
,,,,0.008593750186264515,,0.5703125,,0.014843749813735485,,0.8046875,,,32,,,,
,,,,0.0069444444961845875,,0.578125,,0.015625,,0.8046875,,,33,,,,
,,,,0.0416666679084301,,0.41066667437553406,,0.04933333396911621,,0.6573333740234375,,,34,,,,
,,,,0.0009765625,,0.4296875,,0.01171875,,0.5234375,,,35,,,,
,,,,0.0007812500116415322,,0.390625,,0.01171875,,0.5625,,,36,,,,
,,,,0.04636591672897339,,0.5281955003738403,,0.035213034600019455,,0.6140351295471191,,,37,,,,
,,,,0.0580357126891613,,0.8828125,,0.0512152761220932,,0.828125,,,38,,,,
,,,,0.037681158632040024,,0.908695638179779,,0.04173912853002548,,0.8397993445396423,,,39,,,,
,,,,0.0009765625,,0.7890625,,0.0062500000931322575,,0.71875,,,40,,,,
,,,,0.005859375,,0.84375,,0.00390625,,0.7734375,,,41,,,,
,,,,0.0,,0.7668997645378113,,0.010800311341881752,,0.752525269985199,,,42,,,,
,,,,0.0,,0.6328125,,0.0078125,,0.7734375,,,43,,,,
,,,,0.0,,0.6015625,,0.007031249813735485,,0.75,,,44,,,,
,,,,0.0011160714784637094,,0.625,,0.010937499813735485,,0.75,,,45,,,,
,,,,0.0555555559694767,,0.6484962701797485,,0.03771929815411568,,0.614661693572998,,,46,,,,
,,,,0.0825892835855484,,0.875,,0.0529513880610466,,0.765625,,,47,,,,
,,,,0.0948660746216774,,0.9375,,0.0572916679084301,,0.78125,,,48,,,,
,,,,0.17399266362190247,,0.9294872283935547,,0.13212250173091888,,0.8461538553237915,,,49,,,,
,,,,0.0963541641831398,,0.953125,,0.0546875,,0.9140625,,,50,,,,
,,,,0.0680803582072258,,0.90625,,0.0598958320915699,,0.8984375,,,51,,,,
,,,,0.10053117573261261,,0.9301637411117554,,0.06468129903078079,,0.844305157661438,,,52,,,,
,,,,0.0379464291036129,,0.9609375,,0.0052083334885537624,,0.828125,,,53,,,,
,,,,0.0412946417927742,,0.9765625,,0.010416666977107525,,0.8828125,,,54,,,,
,,,,0.03515625,,0.734375,,0.01406249962747097,,0.78125,,,55,,,,
,,,,0.0034722222480922937,,0.4609375,,0.01128472201526165,,0.625,,,56,,,,
,,,,0.0052083334885537624,,0.34375,,0.01128472201526165,,0.5390625,,,57,,,,
,,,,0.08514595776796341,,0.6870317459106445,,0.08889462798833847,,0.725652277469635,,,58,,,,
,,,,0.1116071417927742,,0.9140625,,0.083984375,,0.859375,,,59,,,,
,,,,0.1049107164144516,,0.90625,,0.0694444477558136,,0.8359375,,,60,,,,
,,,,0.0941176488995552,,0.8117647171020508,,0.07058823853731155,,0.7647058963775635,,,61,,,,
1,0.2714560627937317,0.2408066838979721,0.26515960693359375,,0.7433539628982544,,0.2613275647163391,,0.7592356204986572,,,,145,,,,
1,,,,,,,,,,,0.2705914378166199,6.739779472351074,145,2.220623016357422,,2.2090554237365723,
2,,,,,,,,,,,,,149,,2.1827492713928223,,2.1246814727783203
2,,,,,,,,,,,,,199,,1.9828071594238281,,1.9532818794250488
,,,,0.0301339291036129,,0.765625,,0.01640624925494194,,0.7734375,,,62,,,,
,,,,0.0244140625,,0.7890625,,0.015625,,0.7421875,,,63,,,,
,,,,0.04296875,,0.78125,,0.02734375,,0.828125,,,64,,,,
,,,,0.02971428632736206,,0.7093333005905151,,0.018400000408291817,,0.6413333415985107,,,65,,,,
,,,,0.0234375,,0.75,,0.014843749813735485,,0.640625,,,66,,,,
,,,,0.0334821417927742,,0.734375,,0.02031249925494194,,0.640625,,,67,,,,
,,,,0.027725564315915108,,0.6021302938461304,,0.04411027580499649,,0.6860902309417725,,,68,,,,
,,,,0.0166015625,,0.5390625,,0.0399305559694767,,0.7265625,,,69,,,,
,,,,0.014492753893136978,,0.6287625432014465,,0.0594574511051178,,0.7665551900863647,,,70,,,,
,,,,0.0,,0.7890625,,0.01875000074505806,,0.90625,,,71,,,,
,,,,0.0,,0.7890625,,0.0147569440305233,,0.90625,,,72,,,,
,,,,0.0,,0.5878010988235474,,0.02814469486474991,,0.8947163820266724,,,73,,,,
,,,,0.0009765625,,0.84375,,0.01640624925494194,,0.8984375,,,74,,,,
,,,,0.0017361111240461469,,0.859375,,0.02864583395421505,,0.96875,,,75,,,,
,,,,0.0,,0.84375,,0.02421874925494194,,0.9296875,,,76,,,,
,,,,0.07992202788591385,,0.8803257942199707,,0.06591478735208511,,0.8677945137023926,,,77,,,,
,,,,0.1116071417927742,,0.9453125,,0.06328125298023224,,0.8515625,,,78,,,,
,,,,0.1116071417927742,,0.9921875,,0.0869140625,,0.96875,,,79,,,,
,,,,0.1458333432674408,,0.8814102411270142,,0.14383012056350708,,0.8301281929016113,,,80,,,,
,,,,0.0989583358168602,,0.84375,,0.0494791679084301,,0.8515625,,,81,,,,
,,,,0.05859375,,0.7265625,,0.0407986119389534,,0.7734375,,,82,,,,
,,,,0.1198769211769104,,0.7884012460708618,,0.0445837676525116,,0.8056426048278809,,,83,,,,
,,,,0.021484375,,0.8984375,,0.015625,,0.90625,,,84,,,,
,,,,0.015625,,0.9375,,0.007031249813735485,,0.8671875,,,85,,,,
,,,,0.033203125,,0.765625,,0.01718750037252903,,0.6875,,,86,,,,
,,,,0.009765625,,0.546875,,0.01171875,,0.40625,,,87,,,,
,,,,0.0078125,,0.53125,,0.0078125,,0.3984375,,,88,,,,
,,,,0.08954404294490814,,0.709506630897522,,0.0771893560886383,,0.6856109499931335,,,89,,,,
,,,,0.080078125,,0.8046875,,0.06718750298023224,,0.828125,,,90,,,,
,,,,0.0959821417927742,,0.796875,,0.0703125,,0.828125,,,91,,,,
,,,,0.07352941483259201,,0.729411780834198,,0.06470588594675064,,0.7647058963775635,,,92,,,,
2,0.2928125262260437,0.28052887320518494,0.2700982689857483,,0.769291877746582,,0.29771122336387634,,0.7751357555389404,,,,218,,,,
2,,,,,,,,,,,0.2574862837791443,4.46385383605957,218,2.113898277282715,,2.0939526557922363,
3,,,,,,,,,,,,,249,,2.058293104171753,,2.068647623062134
,,,,0.0373263880610466,,0.828125,,0.02864583395421505,,0.75,,,93,,,,
,,,,0.03281249850988388,,0.8125,,0.01953125,,0.765625,,,94,,,,
,,,,0.0419921875,,0.84375,,0.03515625,,0.7421875,,,95,,,,
,,,,0.047200001776218414,,0.9120000004768372,,0.0743703693151474,,0.9040000438690186,,,96,,,,
,,,,0.0442708320915699,,0.8828125,,0.02578124962747097,,0.84375,,,97,,,,
,,,,0.0546875,,0.8828125,,0.05078125,,0.8359375,,,98,,,,
,,,,0.058897241950035095,,0.6992481350898743,,0.03959899768233299,,0.6635338068008423,,,99,,,,
,,,,0.046875,,0.734375,,0.03984374925494194,,0.7734375,,,100,,,,
,,,,0.04247491806745529,,0.8695652484893799,,0.04073578491806984,,0.8230769634246826,,,101,,,,
,,,,0.004687500186264515,,0.890625,,0.008593750186264515,,0.8125,,,102,,,,
,,,,0.0078125,,0.8671875,,0.010416666977107525,,0.859375,,,103,,,,
,,,,0.0531468540430069,,0.8904429078102112,,0.07303807139396667,,0.8022533059120178,,,104,,,,
,,,,0.0572916679084301,,0.953125,,0.06093750149011612,,0.9609375,,,105,,,,
,,,,0.0694444477558136,,0.9609375,,0.0833333358168602,,0.96875,,,106,,,,
,,,,0.0564236119389534,,0.96875,,0.06796874850988388,,0.984375,,,107,,,,
,,,,0.05123921111226082,,0.7005012631416321,,0.08479532599449158,,0.9473683834075928,,,108,,,,
,,,,0.0217013880610466,,0.671875,,0.0321180559694767,,0.890625,,,109,,,,
,,,,0.02864583395421505,,0.6484375,,0.0329861119389534,,0.9453125,,,110,,,,
,,,,0.06858974695205688,,0.7147436141967773,,0.0625,,0.807692289352417,,,111,,,,
,,,,0.05000000074505806,,0.8828125,,0.02812499925494194,,0.8125,,,112,,,,
,,,,0.04062499850988388,,0.8125,,0.02500000037252903,,0.765625,,,113,,,,
,,,,0.06645768135786057,,0.8493556380271912,,0.042319752275943756,,0.8199234008789062,,,114,,,,
,,,,0.0243055559694767,,0.8359375,,0.02777777798473835,,0.875,,,115,,,,
,,,,0.01796874962747097,,0.8359375,,0.02031249925494194,,0.8125,,,116,,,,
,,,,0.04999999701976776,,0.859375,,0.02968749962747097,,0.7890625,,,117,,,,
,,,,0.03125,,0.859375,,0.012500000186264515,,0.734375,,,118,,,,
,,,,0.03984374925494194,,0.828125,,0.02109375037252903,,0.75,,,119,,,,
,,,,0.12859152257442474,,0.8944717049598694,,0.11570366472005844,,0.8540428876876831,,,120,,,,
,,,,0.1015625,,0.8671875,,0.0894097238779068,,0.9140625,,,121,,,,
,,,,0.0908203125,,0.890625,,0.0850694477558136,,0.9140625,,,122,,,,
,,,,0.0882352963089943,,0.8352941274642944,,0.12941177189350128,,0.8588235378265381,,,123,,,,
3,0.3656923770904541,0.3356345295906067,0.36937415599823,,0.8272438049316406,,0.34052330255508423,,0.8293294310569763,,,,291,,,,
3,,,,,,,,,,,0.24005790054798126,3.7210776805877686,291,2.004800319671631,,1.9793559312820435,
4,,,,,,,,,,,,,299,,1.8672499656677246,,1.900413990020752
4,,,,,,,,,,,,,349,,1.7193386554718018,,1.7744975090026855
,,,,0.0373263880610466,,0.828125,,0.0373263880610466,,0.8515625,,,124,,,,
,,,,0.0321180559694767,,0.8046875,,0.0295138880610466,,0.8671875,,,125,,,,
,,,,0.03125,,0.765625,,0.0338541679084301,,0.8671875,,,126,,,,
,,,,0.057333335280418396,,0.7013333439826965,,0.10251852124929428,,0.6853333711624146,,,127,,,,
,,,,0.01718750037252903,,0.703125,,0.02031249925494194,,0.65625,,,128,,,,
,,,,0.02187499962747097,,0.78125,,0.02656250074505806,,0.734375,,,129,,,,
,,,,0.055263154208660126,,0.738095223903656,,0.04649122804403305,,0.7337092757225037,,,130,,,,
,,,,0.0651041641831398,,0.8828125,,0.05000000074505806,,0.90625,,,131,,,,
,,,,0.08665923029184341,,0.926086962223053,,0.09409141540527344,,0.8230769634246826,,,132,,,,
,,,,0.010937499813735485,,0.9375,,0.02421874925494194,,0.8515625,,,133,,,,
,,,,0.01171875,,0.96875,,0.02578124962747097,,0.8515625,,,134,,,,
,,,,0.07078476995229721,,0.9331779479980469,,0.05944056063890457,,0.8904429078102112,,,135,,,,
,,,,0.0425347238779068,,0.90625,,0.03359375149011612,,0.890625,,,136,,,,
,,,,0.04765624925494194,,0.953125,,0.03750000149011612,,0.9453125,,,137,,,,
,,,,0.0520833320915699,,0.9296875,,0.0434027761220932,,0.9296875,,,138,,,,
,,,,0.0810776948928833,,0.8270676732063293,,0.08032581210136414,,0.7913534045219421,,,139,,,,
,,,,0.06406249850988388,,0.9375,,0.05546874925494194,,0.921875,,,140,,,,
,,,,0.09375,,0.984375,,0.076171875,,0.9765625,,,141,,,,
,,,,0.09038461744785309,,0.9358974695205688,,0.09134615957736969,,0.9294872283935547,,,142,,,,
,,,,0.03750000149011612,,0.9453125,,0.0633680522441864,,0.96875,,,143,,,,
,,,,0.0321180559694767,,0.8671875,,0.0425347238779068,,0.9375,,,144,,,,
,,,,0.06722396612167358,,0.8674677610397339,,0.07562211900949478,,0.8969000577926636,,,145,,,,
,,,,0.0390625,,0.8984375,,0.02777777798473835,,0.859375,,,146,,,,
,,,,0.0373263880610466,,0.8203125,,0.03125,,0.7890625,,,147,,,,
,,,,0.07187499850988388,,0.8203125,,0.05312499776482582,,0.78125,,,148,,,,
,,,,0.0390625,,0.734375,,0.02656250074505806,,0.71875,,,149,,,,
,,,,0.04140625149011612,,0.734375,,0.02734375,,0.71875,,,150,,,,
,,,,0.09659002721309662,,0.7611728310585022,,0.09919917583465576,,0.7907516956329346,,,151,,,,
,,,,0.08203125,,0.8515625,,0.0824652761220932,,0.8828125,,,152,,,,
,,,,0.0810546875,,0.8359375,,0.0746527761220932,,0.8984375,,,153,,,,
,,,,0.07058823853731155,,0.7647058963775635,,0.06797385960817337,,0.7882353067398071,,,154,,,,
4,0.38305503129959106,0.37384501099586487,0.3998342752456665,,0.8530296087265015,,0.3879372179508209,,0.8458731174468994,,,,364,,,,
4,,,,,,,,,,,0.22824779152870178,3.3635754585266113,364,1.89064359664917,,1.8655859231948853,
5,,,,,,,,,,,,,399,,1.8692691326141357,,1.8548808097839355
,,,,0.04921875149011612,,0.890625,,0.0595703125,,0.9140625,,,155,,,,
,,,,0.0538194440305233,,0.90625,,0.04218750074505806,,0.9453125,,,156,,,,
,,,,0.0460069440305233,,0.9140625,,0.0517578125,,0.9375,,,157,,,,
,,,,0.10548148304224014,,0.9600000381469727,,0.10366666316986084,,0.9240000247955322,,,158,,,,
,,,,0.04765624925494194,,0.9296875,,0.03515625,,0.8359375,,,159,,,,
,,,,0.05859375,,0.9296875,,0.06640625,,0.828125,,,160,,,,
,,,,0.06779448688030243,,0.8276942372322083,,0.048370927572250366,,0.67606520652771,,,161,,,,
,,,,0.0555555559694767,,0.90625,,0.0460069440305233,,0.921875,,,162,,,,
,,,,0.0589371994137764,,0.917391300201416,,0.05878855288028717,,0.8230769634246826,,,163,,,,
,,,,0.004687500186264515,,0.890625,,0.00390625,,0.78125,,,164,,,,
,,,,0.0078125,,0.9375,,0.004687500186264515,,0.859375,,,165,,,,
,,,,0.05229215323925018,,0.8620823621749878,,0.05143745243549347,,0.8150738477706909,,,166,,,,
,,,,0.04843749850988388,,0.8984375,,0.04140625149011612,,0.875,,,167,,,,
,,,,0.0607638880610466,,0.9375,,0.0529513880610466,,0.90625,,,168,,,,
,,,,0.05078125,,0.9453125,,0.04374999925494194,,0.921875,,,169,,,,
,,,,0.08145363628864288,,0.7644110321998596,,0.07852965593338013,,0.7600250244140625,,,170,,,,
,,,,0.05000000074505806,,0.90625,,0.0581597238779068,,0.921875,,,171,,,,
,,,,0.05703125149011612,,0.953125,,0.0616319440305233,,0.953125,,,172,,,,
,,,,0.09967948496341705,,0.8974359035491943,,0.14066950976848602,,0.9519230723381042,,,173,,,,
,,,,0.04765624925494194,,0.890625,,0.06093750149011612,,0.9296875,,,174,,,,
,,,,0.0498046875,,0.8671875,,0.04609375074505806,,0.8984375,,,175,,,,
,,,,0.11114981770515442,,0.8695576190948486,,0.10146290063858032,,0.917102038860321,,,176,,,,
,,,,0.0546875,,0.8359375,,0.05859375,,0.859375,,,177,,,,
,,,,0.0416666679084301,,0.796875,,0.0460069440305233,,0.890625,,,178,,,,
,,,,0.0659722238779068,,0.8359375,,0.09375,,0.8515625,,,179,,,,
,,,,0.01875000074505806,,0.7421875,,0.04453124850988388,,0.828125,,,180,,,,
,,,,0.0251736119389534,,0.7109375,,0.04218750074505806,,0.8359375,,,181,,,,
,,,,0.09823043644428253,,0.7889434099197388,,0.12196461111307144,,0.8434512615203857,,,182,,,,
,,,,0.05390625074505806,,0.78125,,0.0607638880610466,,0.7578125,,,183,,,,
,,,,0.0546875,,0.7578125,,0.0572916679084301,,0.796875,,,184,,,,
,,,,0.057516343891620636,,0.7411764860153198,,0.05098039284348488,,0.7529411911964417,,,185,,,,
5,0.4158324897289276,0.3982611298561096,0.4210900068283081,,0.8638781309127808,,0.4238829016685486,,0.8638992309570312,,,,437,,,,
5,,,,,,,,,,,0.21920640766620636,3.2034192085266113,437,1.7972209453582764,,1.78423273563385,
6,,,,,,,,,,,,,449,,1.7934610843658447,,1.7629022598266602
6,,,,,,,,,,,,,499,,1.782301664352417,,1.773630142211914
,,,,0.0434027761220932,,0.796875,,0.0381944440305233,,0.828125,,,186,,,,
,,,,0.02968749962747097,,0.796875,,0.02890625037252903,,0.796875,,,187,,,,
,,,,0.0390625,,0.796875,,0.0364583320915699,,0.8203125,,,188,,,,
,,,,0.06213333457708359,,0.7013333439826965,,0.0565333366394043,,0.8560000061988831,,,189,,,,
,,,,0.02578124962747097,,0.7421875,,0.01718750037252903,,0.75,,,190,,,,
,,,,0.03437500074505806,,0.75,,0.02734375,,0.734375,,,191,,,,
,,,,0.09147869795560837,,0.7374687194824219,,0.07130325585603714,,0.804511308670044,,,192,,,,
,,,,0.0634765625,,0.9375,,0.0881696417927742,,0.9609375,,,193,,,,
,,,,0.06376811861991882,,0.8709030151367188,,0.0720401331782341,,0.8367893099784851,,,194,,,,
,,,,0.01215277798473835,,0.8828125,,0.03125,,0.875,,,195,,,,
,,,,0.00937500037252903,,0.8984375,,0.02109375037252903,,0.8828125,,,196,,,,
,,,,0.03185703605413437,,0.8492618799209595,,0.04724165052175522,,0.8620823621749878,,,197,,,,
,,,,0.0295138880610466,,0.875,,0.02864583395421505,,0.9140625,,,198,,,,
,,,,0.0329861119389534,,0.8828125,,0.0390625,,0.9140625,,,199,,,,
,,,,0.02421874925494194,,0.8828125,,0.03593749925494194,,0.9296875,,,200,,,,
,,,,0.05025062710046768,,0.786967396736145,,0.060150377452373505,,0.7556390762329102,,,201,,,,
,,,,0.0390625,,0.8984375,,0.03671874850988388,,0.8984375,,,202,,,,
,,,,0.05000000074505806,,0.9609375,,0.05078125,,0.90625,,,203,,,,
,,,,0.12724357843399048,,0.9439102411270142,,0.1150640994310379,,0.9647436141967773,,,204,,,,
,,,,0.1171875,,0.9921875,,0.08203125,,0.96875,,,205,,,,
,,,,0.06796874850988388,,0.984375,,0.05703125149011612,,0.953125,,,206,,,,
,,,,0.20361247658729553,,0.9797979593276978,,0.1723640263080597,,0.9453152418136597,,,207,,,,
,,,,0.0720486119389534,,0.9609375,,0.0746527761220932,,0.9375,,,208,,,,
,,,,0.0625,,0.9296875,,0.0772569477558136,,0.9140625,,,209,,,,
,,,,0.08749999850988388,,0.8671875,,0.09375,,0.8046875,,,210,,,,
,,,,0.01953125,,0.7421875,,0.02031249925494194,,0.7265625,,,211,,,,
,,,,0.03125,,0.734375,,0.03281249850988388,,0.7578125,,,212,,,,
,,,,0.09821751713752747,,0.8554637432098389,,0.09772668778896332,,0.7854559421539307,,,213,,,,
,,,,0.0703125,,0.890625,,0.0859375,,0.8828125,,,214,,,,
,,,,0.06796874850988388,,0.8984375,,0.0755208358168602,,0.890625,,,215,,,,
,,,,0.0658823549747467,,0.8117647171020508,,0.06470588594675064,,0.7882353067398071,,,216,,,,
6,0.4451102316379547,0.4242233633995056,0.42940935492515564,,0.8681627511978149,,0.4344659447669983,,0.8641259670257568,,,,510,,,,
6,,,,,,,,,,,0.21546633541584015,3.1984429359436035,510,1.744717001914978,,1.7352505922317505,
7,,,,,,,,,,,,,549,,1.6887047290802002,,1.7036550045013428
,,,,0.0711805522441864,,0.9140625,,0.0732421875,,0.90625,,,217,,,,
,,,,0.0625,,0.9453125,,0.0581597238779068,,0.921875,,,218,,,,
,,,,0.05859375,,0.9453125,,0.0529513880610466,,0.90625,,,219,,,,
,,,,0.15520000457763672,,0.9679999947547913,,0.1130666732788086,,0.9559999704360962,,,220,,,,
,,,,0.04296875,,0.90625,,0.04218750074505806,,0.8984375,,,221,,,,
,,,,0.05390625074505806,,0.9296875,,0.04453124850988388,,0.90625,,,222,,,,
,,,,0.09022556245326996,,0.8897242546081543,,0.07957393676042557,,0.8634085059165955,,,223,,,,
,,,,0.06015624850988388,,0.9296875,,0.05000000074505806,,0.859375,,,224,,,,
,,,,0.056521736085414886,,0.8317725658416748,,0.07090301066637039,,0.895652174949646,,,225,,,,
,,,,0.0023437500931322575,,0.7734375,,0.02109375037252903,,0.8828125,,,226,,,,
,,,,0.0023437500931322575,,0.734375,,0.01875000074505806,,0.90625,,,227,,,,
,,,,0.03721833974123001,,0.8434343338012695,,0.04864025115966797,,0.8904429078102112,,,228,,,,
,,,,0.0416666679084301,,0.921875,,0.0442708320915699,,0.9375,,,229,,,,
,,,,0.046875,,0.921875,,0.0538194440305233,,0.9453125,,,230,,,,
,,,,0.04140625149011612,,0.9375,,0.0477430559694767,,0.9296875,,,231,,,,
,,,,0.06704260408878326,,0.8088972568511963,,0.06428571790456772,,0.7731829881668091,,,232,,,,
,,,,0.0633680522441864,,0.9609375,,0.05390625074505806,,0.953125,,,233,,,,
,,,,0.0625,,0.96875,,0.05937499925494194,,0.96875,,,234,,,,
,,,,0.1259615421295166,,0.9294872283935547,,0.1288461685180664,,0.9310897588729858,,,235,,,,
,,,,0.06875000149011612,,0.9453125,,0.06171875074505806,,0.9453125,,,236,,,,
,,,,0.0758928582072258,,0.921875,,0.0538194440305233,,0.90625,,,237,,,,
,,,,0.14302508533000946,,0.8918495178222656,,0.10011997073888779,,0.8564959764480591,,,238,,,,
,,,,0.05859375,,0.8359375,,0.0556640625,,0.7578125,,,239,,,,
,,,,0.03984374925494194,,0.859375,,0.03359375149011612,,0.7734375,,,240,,,,
,,,,0.0850694477558136,,0.8203125,,0.07343749701976776,,0.7734375,,,241,,,,
,,,,0.0303819440305233,,0.84375,,0.03359375149011612,,0.78125,,,242,,,,
,,,,0.0381944440305233,,0.796875,,0.04218750074505806,,0.8125,,,243,,,,
,,,,0.11725366115570068,,0.8818135261535645,,0.10932575911283493,,0.8526220321655273,,,244,,,,
,,,,0.0746527761220932,,0.8984375,,0.06875000149011612,,0.875,,,245,,,,
,,,,0.06484375149011612,,0.890625,,0.0755208358168602,,0.90625,,,246,,,,
,,,,0.06666667014360428,,0.8352941274642944,,0.06666667014360428,,0.8588235378265381,,,247,,,,
7,0.4423849582672119,0.4314001798629761,0.4618557095527649,,0.884322464466095,,0.46137750148773193,,0.8766858577728271,,,,583,,,,
7,,,,,,,,,,,0.2054269015789032,3.319830894470215,583,1.6845492124557495,,1.6882798671722412,
8,,,,,,,,,,,,,599,,1.6102280616760254,,1.583845853805542
8,,,,,,,,,,,,,649,,1.7461048364639282,,1.7211273908615112
,,,,0.0529513880610466,,0.8828125,,0.0616319440305233,,0.9140625,,,248,,,,
,,,,0.04843749850988388,,0.8984375,,0.046875,,0.8984375,,,249,,,,
,,,,0.04531250149011612,,0.890625,,0.046875,,0.921875,,,250,,,,
,,,,0.09333333373069763,,0.9600000381469727,,0.13274073600769043,,0.9520000219345093,,,251,,,,
,,,,0.04843749850988388,,0.921875,,0.05078125,,0.84375,,,252,,,,
,,,,0.06484375149011612,,0.90625,,0.06015624850988388,,0.875,,,253,,,,
,,,,0.07518797367811203,,0.8189222812652588,,0.06716792285442352,,0.7963659167289734,,,254,,,,
,,,,0.03593749925494194,,0.7890625,,0.04062499850988388,,0.890625,,,255,,,,
,,,,0.06394648551940918,,0.8100334405899048,,0.08280936628580093,,0.917391300201416,,,256,,,,
,,,,0.012500000186264515,,0.8671875,,0.02031249925494194,,0.9296875,,,257,,,,
,,,,0.01406249962747097,,0.8203125,,0.02421874925494194,,0.90625,,,258,,,,
,,,,0.05003885179758072,,0.8947163820266724,,0.07505827397108078,,0.9203574657440186,,,259,,,,
,,,,0.05000000074505806,,0.9296875,,0.05624999850988388,,0.9765625,,,260,,,,
,,,,0.0538194440305233,,0.921875,,0.0625,,0.9453125,,,261,,,,
,,,,0.05000000074505806,,0.921875,,0.05390625074505806,,0.9609375,,,262,,,,
,,,,0.06779448688030243,,0.8264411091804504,,0.09097744524478912,,0.871553897857666,,,263,,,,
,,,,0.0607638880610466,,0.96875,,0.0538194440305233,,0.9375,,,264,,,,
,,,,0.0703125,,0.96875,,0.0677083358168602,,0.9375,,,265,,,,
,,,,0.15633903443813324,,0.9294872283935547,,0.12660256028175354,,0.9358974695205688,,,266,,,,
,,,,0.0868055522441864,,0.9609375,,0.07187499850988388,,0.953125,,,267,,,,
,,,,0.0771484375,,0.9453125,,0.0642361119389534,,0.8984375,,,268,,,,
,,,,0.14714191854000092,,0.9272030591964722,,0.13657648861408234,,0.8746081590652466,,,269,,,,
