epoch,eval/knn_probe_emb_accuracy,eval/knn_probe_proj_accuracy,eval/linear_probe_emb_top1_epoch,eval/linear_probe_emb_top1_step,eval/linear_probe_emb_top5_epoch,eval/linear_probe_emb_top5_step,eval/linear_probe_proj_top1_epoch,eval/linear_probe_proj_top1_step,eval/linear_probe_proj_top5_epoch,eval/linear_probe_proj_top5_step,fit/inv_loss,fit/mag_loss,fit/reg_loss,step,train/linear_probe_emb_loss_epoch,train/linear_probe_emb_loss_step,train/linear_probe_proj_loss_epoch,train/linear_probe_proj_loss_step
,,,,0.03145161271095276,,0.5,,0.020563378930091858,,0.4628571569919586,,,,176,,,,
,,,,0.025874316692352295,,0.5954166650772095,,0.023532863706350327,,0.555138885974884,,,,177,,,,
,,,,0.009550264105200768,,0.3750793933868408,,0.015438595786690712,,0.483174592256546,,,,178,,,,
,,,,0.007569444365799427,,0.5081481337547302,,0.010839002206921577,,0.5492592453956604,,,,179,,,,
8,0.17260000109672546,0.18740001320838928,0.243599995970726,,0.5182000398635864,,0.2329999953508377,,0.5130000114440918,,,,,4445,,,,
8,,,,,,,,,,,0.16293883323669434,0.003630800871178508,1.0518310070037842,4445,3.2303640842437744,,3.227483034133911,
9,,,,,,,,,,,,,,4449,,3.1035468578338623,,3.0786991119384766
9,,,,,,,,,,,,,,4499,,3.3050742149353027,,3.2416939735412598
9,,,,,,,,,,,,,,4549,,3.082268476486206,,3.0825178623199463
9,,,,,,,,,,,,,,4599,,3.011728286743164,,3.0417346954345703
9,,,,,,,,,,,,,,4649,,3.1492919921875,,3.1911816596984863
9,,,,,,,,,,,,,,4699,,3.1070239543914795,,3.0804390907287598
9,,,,,,,,,,,,,,4749,,3.2217607498168945,,3.1548922061920166
9,,,,,,,,,,,,,,4799,,3.0118284225463867,,3.044801712036133
9,,,,,,,,,,,,,,4849,,3.174111843109131,,3.1278135776519775
9,,,,,,,,,,,,,,4899,,2.922480583190918,,2.9875574111938477
,,,,0.015179486945271492,,0.4633333683013916,,0.02041025646030903,,0.551111102104187,,,,180,,,,
,,,,0.030791785567998886,,0.5423232316970825,,0.02421681582927704,,0.517575740814209,,,,181,,,,
,,,,0.03506030887365341,,0.5870175361633301,,0.031112734228372574,,0.6244834661483765,,,,182,,,,
,,,,0.024321429431438446,,0.5805555582046509,,0.02295774593949318,,0.6061111092567444,,,,183,,,,
,,,,0.027505088597536087,,0.5670940279960632,,0.017562437802553177,,0.4850427210330963,,,,184,,,,
,,,,0.01659829169511795,,0.5299999713897705,,0.008672086521983147,,0.41740739345550537,,,,185,,,,
,,,,0.024552058428525925,,0.5255555510520935,,0.01342342421412468,,0.5253968238830566,,,,186,,,,
,,,,0.03120056539773941,,0.6252777576446533,,0.02717948518693447,,0.5774999856948853,,,,187,,,,
,,,,0.027187500149011612,,0.4628571569919586,,0.02589743584394455,,0.5785714387893677,,,,188,,,,
,,,,0.0442512072622776,,0.6578261256217957,,0.04641897231340408,,0.7126086950302124,,,,189,,,,
,,,,0.03890908882021904,,0.6808333396911621,,0.028405798599123955,,0.6183333396911621,,,,190,,,,
,,,,0.015814850106835365,,0.48773619532585144,,0.013988970778882504,,0.495311975479126,,,,191,,,,
,,,,0.01657142862677574,,0.40785714983940125,,0.01294642873108387,,0.3933333158493042,,,,192,,,,
,,,,0.021550800651311874,,0.5106773376464844,,0.02144385129213333,,0.5371479392051697,,,,193,,,,
,,,,0.010316901840269566,,0.4233333468437195,,0.01209302432835102,,0.47958335280418396,,,,194,,,,
,,,,0.022857142612338066,,0.49782609939575195,,0.02360428497195244,,0.5501449108123779,,,,195,,,,
,,,,0.0252307690680027,,0.5114285945892334,,0.019350649788975716,,0.4000000059604645,,,,196,,,,
,,,,0.022029569372534752,,0.559999942779541,,0.022664319723844528,,0.5762500166893005,,,,197,,,,
,,,,0.014316939748823643,,0.4360317587852478,,0.013003663159906864,,0.4295238256454468,,,,198,,,,
,,,,0.017632851377129555,,0.6200000047683716,,0.010020963847637177,,0.5425925850868225,,,,199,,,,
9,0.18400000035762787,0.18960000574588776,0.25060001015663147,,0.5320000052452087,,0.2468000054359436,,0.5296000242233276,,,,,4939,,,,
9,,,,,,,,,,,0.15667180716991425,0.0036621717736124992,1.0187246799468994,4939,3.1384451389312744,,3.139336585998535,
10,,,,,,,,,,,,,,4949,,3.1350789070129395,,3.1519343852996826
10,,,,,,,,,,,,,,4999,,3.0162360668182373,,3.0690317153930664
10,,,,,,,,,,,,,,5049,,3.030491352081299,,3.0503711700439453
10,,,,,,,,,,,,,,5099,,2.850827693939209,,2.8519210815429688
10,,,,,,,,,,,,,,5149,,3.0433783531188965,,3.043118715286255
10,,,,,,,,,,,,,,5199,,3.064464569091797,,2.989208459854126
10,,,,,,,,,,,,,,5249,,3.002779006958008,,3.0409648418426514
10,,,,,,,,,,,,,,5299,,3.1402907371520996,,3.153158187866211
10,,,,,,,,,,,,,,5349,,3.014298439025879,,3.048788070678711
10,,,,,,,,,,,,,,5399,,3.0655009746551514,,3.034140110015869
,,,,0.02359788492321968,,0.5355556011199951,,0.016862746328115463,,0.44555556774139404,,,,200,,,,
,,,,0.0335221067070961,,0.652373731136322,,0.02972370758652687,,0.5758585929870605,,,,201,,,,
,,,,0.035716649144887924,,0.556822657585144,,0.03506553918123245,,0.6233723163604736,,,,202,,,,
,,,,0.025359850376844406,,0.5494444370269775,,0.023061595857143402,,0.566527783870697,,,,203,,,,
,,,,0.017991453409194946,,0.41632479429244995,,0.018271062523126602,,0.4594017267227173,,,,204,,,,
,,,,0.011529791168868542,,0.3807407319545746,,0.011306306347250938,,0.43481481075286865,,,,205,,,,
,,,,0.027619048953056335,,0.5800000429153442,,0.015180375427007675,,0.5560317635536194,,,,206,,,,
,,,,0.03362994268536568,,0.6076388955116272,,0.03200565278530121,,0.5583332777023315,,,,207,,,,
,,,,0.0348275862634182,,0.550000011920929,,0.02857142873108387,,0.5642856955528259,,,,208,,,,
,,,,0.054765887558460236,,0.6889855265617371,,0.046632274985313416,,0.7223188877105713,,,,209,,,,
,,,,0.038262709975242615,,0.6620833873748779,,0.034180328249931335,,0.6324999928474426,,,,210,,,,
,,,,0.008738106116652489,,0.4106060862541199,,0.00865747220814228,,0.4083244204521179,,,,211,,,,
,,,,0.010641822591423988,,0.33690476417541504,,0.008904109708964825,,0.34142857789993286,,,,212,,,,
,,,,0.026350267231464386,,0.5710338354110718,,0.02705882303416729,,0.569126546382904,,,,213,,,,
,,,,0.013472223654389381,,0.4295833110809326,,0.014433333650231361,,0.48458331823349,,,,214,,,,
,,,,0.022647058591246605,,0.4928985834121704,,0.021393686532974243,,0.5071014165878296,,,,215,,,,
,,,,0.026153845712542534,,0.5342857241630554,,0.026349205523729324,,0.5285714268684387,,,,216,,,,
,,,,0.027177419513463974,,0.5859721899032593,,0.022123288363218307,,0.5566666722297668,,,,217,,,,
,,,,0.015342261642217636,,0.5328571796417236,,0.01596560887992382,,0.5703174471855164,,,,218,,,,
,,,,0.013217592611908913,,0.5981481671333313,,0.008209876716136932,,0.4788888990879059,,,,219,,,,
10,0.19300000369548798,0.19839999079704285,0.2670000195503235,,0.5428000092506409,,0.24899999797344208,,0.5334000587463379,,,,,5433,,,,
10,,,,,,,,,,,0.15095826983451843,0.003672992344945669,0.9980261325836182,5433,3.049954652786255,,3.0601460933685303,
11,,,,,,,,,,,,,,5449,,3.0525455474853516,,3.068026065826416
11,,,,,,,,,,,,,,5499,,3.053596258163452,,3.063864231109619
11,,,,,,,,,,,,,,5549,,3.0088586807250977,,3.076638698577881
11,,,,,,,,,,,,,,5599,,2.8476295471191406,,2.8846347332000732
11,,,,,,,,,,,,,,5649,,2.8808581829071045,,2.9197959899902344
11,,,,,,,,,,,,,,5699,,2.909945487976074,,2.9592843055725098
11,,,,,,,,,,,,,,5749,,2.8895978927612305,,2.876469612121582
11,,,,,,,,,,,,,,5799,,2.9590396881103516,,2.9605789184570312
11,,,,,,,,,,,,,,5849,,2.684636116027832,,2.746824264526367
11,,,,,,,,,,,,,,5899,,2.9646217823028564,,3.0043210983276367
,,,,0.019999999552965164,,0.545555591583252,,0.023225806653499603,,0.5800000429153442,,,,220,,,,
,,,,0.027691621333360672,,0.5662626028060913,,0.026367731392383575,,0.5585353374481201,,,,221,,,,
,,,,0.03569108247756958,,0.6379337310791016,,0.03332316130399704,,0.5921832323074341,,,,222,,,,
,,,,0.03280934318900108,,0.6580555438995361,,0.026277778670191765,,0.65583336353302,,,,223,,,,
,,,,0.03316519409418106,,0.597606897354126,,0.024151738733053207,,0.5320512652397156,,,,224,,,,
,,,,0.02027350291609764,,0.5577777624130249,,0.012982456013560295,,0.44907405972480774,,,,225,,,,
,,,,0.030702177435159683,,0.6171428561210632,,0.020556777715682983,,0.5453968048095703,,,,226,,,,
,,,,0.03310185298323631,,0.5988888740539551,,0.03396198898553848,,0.585277795791626,,,,227,,,,
,,,,0.02651515230536461,,0.5985714197158813,,0.025333333760499954,,0.572857141494751,,,,228,,,,
,,,,0.035049088299274445,,0.7053623199462891,,0.0355050191283226,,0.6769565343856812,,,,229,,,,
,,,,0.05359090864658356,,0.6954166889190674,,0.03999999910593033,,0.6549999713897705,,,,230,,,,
,,,,0.018523424863815308,,0.55778968334198,,0.014132298529148102,,0.5295009016990662,,,,231,,,,
,,,,0.009882583282887936,,0.3928571343421936,,0.010225564241409302,,0.363571435213089,,,,232,,,,
,,,,0.03249526768922806,,0.5693225860595703,,0.0319000668823719,,0.5933690071105957,,,,233,,,,
,,,,0.013784722425043583,,0.46833333373069763,,0.014671052806079388,,0.5254166722297668,,,,234,,,,
,,,,0.020636864006519318,,0.49347826838493347,,0.02289855107665062,,0.5159420371055603,,,,235,,,,
,,,,0.017297297716140747,,0.46714285016059875,,0.02222222276031971,,0.4285714328289032,,,,236,,,,
,,,,0.03151388838887215,,0.6023610830307007,,0.025367647409439087,,0.57833331823349,,,,237,,,,
,,,,0.015665976330637932,,0.48793649673461914,,0.017294686287641525,,0.5173015594482422,,,,238,,,,
,,,,0.019876543432474136,,0.5888888835906982,,0.009702380746603012,,0.5662963390350342,,,,239,,,,
11,0.19840000569820404,0.2118000090122223,0.28179997205734253,,0.5745999813079834,,0.2760000228881836,,0.5571999549865723,,,,,5927,,,,
11,,,,,,,,,,,0.14632169902324677,0.003713437123224139,0.9850342869758606,5927,2.974191188812256,,2.9977760314941406,
12,,,,,,,,,,,,,,5949,,2.951106309890747,,3.0274720191955566
12,,,,,,,,,,,,,,5999,,2.7821078300476074,,2.82517671585083
12,,,,,,,,,,,,,,6049,,3.129563808441162,,3.1128592491149902
12,,,,,,,,,,,,,,6099,,2.9068124294281006,,2.989269256591797
12,,,,,,,,,,,,,,6149,,3.0213661193847656,,3.037095308303833
12,,,,,,,,,,,,,,6199,,2.7476954460144043,,2.856403350830078
12,,,,,,,,,,,,,,6249,,2.9039440155029297,,2.9529359340667725
12,,,,,,,,,,,,,,6299,,2.940530776977539,,3.0199620723724365
12,,,,,,,,,,,,,,6349,,2.8428494930267334,,2.905552387237549
12,,,,,,,,,,,,,,6399,,2.8869733810424805,,2.9797017574310303
,,,,0.021568628028035164,,0.5566666722297668,,0.023229166865348816,,0.54666668176651,,,,240,,,,
,,,,0.03265884518623352,,0.6525252461433411,,0.02852381020784378,,0.5658080577850342,,,,241,,,,
,,,,0.0369415208697319,,0.5751267075538635,,0.0307877529412508,,0.5845614671707153,,,,242,,,,
,,,,0.03991525620222092,,0.7007639408111572,,0.0340467169880867,,0.68666672706604,,,,243,,,,
,,,,0.026562616229057312,,0.5267521739006042,,0.023915454745292664,,0.556495726108551,,,,244,,,,
,,,,0.01790660247206688,,0.5111111402511597,,0.01139223575592041,,0.5068517923355103,,,,245,,,,
,,,,0.029901739209890366,,0.620634913444519,,0.020600130781531334,,0.5573015809059143,,,,246,,,,
,,,,0.023944444954395294,,0.5784721970558167,,0.02319248765707016,,0.5886111259460449,,,,247,,,,
,,,,0.03619047999382019,,0.5885714292526245,,0.027837837114930153,,0.5071429014205933,,,,248,,,,
,,,,0.06460684537887573,,0.7634782791137695,,0.051199398934841156,,0.7459420561790466,,,,249,,,,
,,,,0.041271187365055084,,0.6545833349227905,,0.03696154057979584,,0.6624999642372131,,,,250,,,,
,,,,0.02037687785923481,,0.573279857635498,,0.014497565105557442,,0.5898930430412292,,,,251,,,,
,,,,0.01626373641192913,,0.5059523582458496,,0.010231660678982735,,0.42071428894996643,,,,252,,,,
,,,,0.034153297543525696,,0.6089839935302734,,0.02899770811200142,,0.6052584648132324,,,,253,,,,
,,,,0.022884614765644073,,0.5479166507720947,,0.017060808837413788,,0.5349999666213989,,,,254,,,,
,,,,0.029789619147777557,,0.5513043403625488,,0.029033096507191658,,0.5776811838150024,,,,255,,,,
,,,,0.02373134344816208,,0.5157142877578735,,0.019736841320991516,,0.5442857146263123,,,,256,,,,
,,,,0.02981770783662796,,0.6191666722297668,,0.021833334118127823,,0.5613888502120972,,,,257,,,,
,,,,0.019651241600513458,,0.5095238089561462,,0.014546641148626804,,0.4884127080440521,,,,258,,,,
,,,,0.01726098358631134,,0.6925925612449646,,0.011587301269173622,,0.6303703784942627,,,,259,,,,
12,0.21719999611377716,0.22499999403953552,0.3050000071525574,,0.5958000421524048,,0.28039997816085815,,0.5785999894142151,,,,,6421,,,,
12,,,,,,,,,,,0.1418467015028,0.003673901315778494,0.9777821898460388,6421,2.900092601776123,,2.9361870288848877,
13,,,,,,,,,,,,,,6449,,3.11856746673584,,3.1959874629974365
13,,,,,,,,,,,,,,6499,,2.8989460468292236,,2.9696197509765625
13,,,,,,,,,,,,,,6549,,2.7296667098999023,,2.775667428970337
13,,,,,,,,,,,,,,6599,,2.9301328659057617,,2.9607677459716797
13,,,,,,,,,,,,,,6649,,2.952122449874878,,2.942103624343872
13,,,,,,,,,,,,,,6699,,2.849534273147583,,2.8591456413269043
13,,,,,,,,,,,,,,6749,,2.7865777015686035,,2.8277034759521484
13,,,,,,,,,,,,,,6799,,2.77748966217041,,2.825716972351074
13,,,,,,,,,,,,,,6849,,2.92500376701355,,2.917332649230957
13,,,,,,,,,,,,,,6899,,2.876331090927124,,2.912449836730957
,,,,0.029943503439426422,,0.643333375453949,,0.025333331897854805,,0.6066666841506958,,,,260,,,,
,,,,0.038843825459480286,,0.6513636112213135,,0.028573233634233475,,0.6052525043487549,,,,261,,,,
,,,,0.0413840152323246,,0.6477583050727844,,0.0401918850839138,,0.6438596844673157,,,,262,,,,
,,,,0.029782608151435852,,0.6388888955116272,,0.026912100613117218,,0.6259722709655762,,,,263,,,,
,,,,0.024384986609220505,,0.5906838178634644,,0.02187376655638218,,0.5439316034317017,,,,264,,,,
,,,,0.019398147240281105,,0.4677777886390686,,0.013918128795921803,,0.5427777767181396,,,,265,,,,
,,,,0.022298850119113922,,0.5806349515914917,,0.021176470443606377,,0.6249206066131592,,,,266,,,,
,,,,0.03757183998823166,,0.6836111545562744,,0.03363889083266258,,0.6469444036483765,,,,267,,,,
,,,,0.03984615206718445,,0.6885714530944824,,0.02909090928733349,,0.6485714316368103,,,,268,,,,
,,,,0.06441880762577057,,0.8040579557418823,,0.057310789823532104,,0.7873913049697876,,,,269,,,,
,,,,0.039250001311302185,,0.6958333253860474,,0.033639706671237946,,0.6520833373069763,,,,270,,,,
,,,,0.01771371066570282,,0.5528342723846436,,0.016520189121365547,,0.6062923669815063,,,,271,,,,
,,,,0.011737452819943428,,0.364047646522522,,0.012193877249956131,,0.41333332657814026,,,,272,,,,
,,,,0.04241711273789406,,0.701657772064209,,0.03722897171974182,,0.6623172760009766,,,,273,,,,
,,,,0.019178571179509163,,0.5850000381469727,,0.017105262726545334,,0.5433333516120911,,,,274,,,,
,,,,0.03277699649333954,,0.6350724697113037,,0.02663043513894081,,0.6299999952316284,,,,275,,,,
,,,,0.031060606241226196,,0.5928571224212646,,0.029014084488153458,,0.654285728931427,,,,276,,,,
,,,,0.028360653668642044,,0.605972170829773,,0.02518264763057232,,0.5930554866790771,,,,277,,,,
,,,,0.021711308509111404,,0.5830158591270447,,0.020523138344287872,,0.5331746339797974,,,,278,,,,
,,,,0.01904040388762951,,0.6248148083686829,,0.0158730149269104,,0.5400000214576721,,,,279,,,,
13,0.2322000116109848,0.2361999899148941,0.31859999895095825,,0.6177999973297119,,0.30159997940063477,,0.5991999506950378,,,,,6915,,,,
13,,,,,,,,,,,0.13907139003276825,0.0037017534486949444,0.9587491154670715,6915,2.83836030960083,,2.8834664821624756,
14,,,,,,,,,,,,,,6949,,2.9586892127990723,,2.9539794921875
14,,,,,,,,,,,,,,6999,,3.018264055252075,,3.0345265865325928
14,,,,,,,,,,,,,,7049,,2.867821216583252,,2.9122891426086426
14,,,,,,,,,,,,,,7099,,2.7718780040740967,,2.7850189208984375
14,,,,,,,,,,,,,,7149,,2.7794981002807617,,2.8719239234924316
14,,,,,,,,,,,,,,7199,,2.798739433288574,,2.9037327766418457
14,,,,,,,,,,,,,,7249,,2.8233561515808105,,2.93929386138916
14,,,,,,,,,,,,,,7299,,2.692502498626709,,2.6724414825439453
14,,,,,,,,,,,,,,7349,,2.842465877532959,,2.9059300422668457
14,,,,,,,,,,,,,,7399,,2.7529749870300293,,2.8197848796844482
,,,,0.01838095299899578,,0.5466666221618652,,0.022256411612033844,,0.596666693687439,,,,280,,,,
,,,,0.03481729328632355,,0.6691919565200806,,0.027899544686079025,,0.587020218372345,,,,281,,,,
,,,,0.032663650810718536,,0.6202144622802734,,0.0358915813267231,,0.6429434418678284,,,,282,,,,
,,,,0.033173076808452606,,0.6700694561004639,,0.023656103760004044,,0.6199305057525635,,,,283,,,,
,,,,0.0260661281645298,,0.5428205132484436,,0.027820512652397156,,0.5283761024475098,,,,284,,,,
,,,,0.021774692460894585,,0.5724073648452759,,0.014926373027265072,,0.537407398223877,,,,285,,,,
,,,,0.0280439555644989,,0.6514285802841187,,0.027142859995365143,,0.6530158519744873,,,,286,,,,
,,,,0.04110606014728546,,0.6873611211776733,,0.03440678119659424,,0.6597222089767456,,,,287,,,,
,,,,0.0396825447678566,,0.5842857360839844,,0.034202899783849716,,0.6699999570846558,,,,288,,,,
,,,,0.05525553226470947,,0.7702898979187012,,0.0566590391099453,,0.7628985643386841,,,,289,,,,
,,,,0.04351694881916046,,0.7350000143051147,,0.03350000083446503,,0.6808333396911621,,,,290,,,,
,,,,0.023310989141464233,,0.5980570316314697,,0.015014853328466415,,0.5344563126564026,,,,291,,,,
,,,,0.022021977230906487,,0.5459523797035217,,0.013899614103138447,,0.4833333492279053,,,,292,,,,
,,,,0.04019758850336075,,0.670998215675354,,0.028713606297969818,,0.6425133943557739,,,,293,,,,
,,,,0.017951389774680138,,0.5633333325386047,,0.019763514399528503,,0.5199999809265137,,,,294,,,,
,,,,0.029527951031923294,,0.653333306312561,,0.02845410630106926,,0.6024637818336487,,,,295,,,,
,,,,0.028208956122398376,,0.4942857027053833,,0.029436621814966202,,0.545714259147644,,,,296,,,,
,,,,0.031388889998197556,,0.6293056011199951,,0.026448717340826988,,0.6194444894790649,,,,297,,,,
,,,,0.02715686336159706,,0.6036508083343506,,0.01638837344944477,,0.5379365086555481,,,,298,,,,
,,,,0.013703703880310059,,0.6314815282821655,,0.01264150906354189,,0.6355555653572083,,,,299,,,,
14,0.23600000143051147,0.2541999816894531,0.3296000063419342,,0.6290000081062317,,0.30559998750686646,,0.6092000007629395,,,,,7409,,,,
14,,,,,,,,,,,0.13519567251205444,0.0036702891811728477,0.953509509563446,7409,2.777618169784546,,2.8314337730407715,
15,,,,,,,,,,,,,,7449,,2.7192749977111816,,2.738034725189209
15,,,,,,,,,,,,,,7499,,2.573599100112915,,2.560730218887329
15,,,,,,,,,,,,,,7549,,2.6641945838928223,,2.753101110458374
15,,,,,,,,,,,,,,7599,,2.807455062866211,,2.8520994186401367
15,,,,,,,,,,,,,,7649,,2.7060837745666504,,2.759045362472534
15,,,,,,,,,,,,,,7699,,2.8533263206481934,,2.917027235031128
15,,,,,,,,,,,,,,7749,,2.7953107357025146,,2.7999329566955566
15,,,,,,,,,,,,,,7799,,2.7811689376831055,,2.8500473499298096
15,,,,,,,,,,,,,,7849,,2.8904647827148438,,2.9334447383880615
15,,,,,,,,,,,,,,7899,,2.781996965408325,,2.8992228507995605
,,,,0.023728813976049423,,0.5799999833106995,,0.022999998182058334,,0.5555555820465088,,,,300,,,,
,,,,0.03484351560473442,,0.5798989534378052,,0.031505972146987915,,0.5732322931289673,,,,301,,,,
,,,,0.034877192229032516,,0.626764178276062,,0.03381836786866188,,0.6528655290603638,,,,302,,,,
,,,,0.037018679082393646,,0.6979861259460449,,0.03166666626930237,,0.6730555295944214,,,,303,,,,
,,,,0.03296474367380142,,0.5767521858215332,,0.032027244567871094,,0.5742735266685486,,,,304,,,,
,,,,0.021076921373605728,,0.5635185241699219,,0.01740219071507454,,0.5220370292663574,,,,305,,,,
,,,,0.029830509796738625,,0.5534920692443848,,0.025545313954353333,,0.5733333230018616,,,,306,,,,
,,,,0.04511217772960663,,0.7086111307144165,,0.03916666656732559,,0.6551389098167419,,,,307,,,,
,,,,0.02830769121646881,,0.6299999952316284,,0.029315069317817688,,0.618571400642395,,,,308,,,,
,,,,0.05384863168001175,,0.8034783005714417,,0.049159418791532516,,0.7501449584960938,,,,309,,,,
,,,,0.052824072539806366,,0.7554166316986084,,0.04025424271821976,,0.7245832681655884,,,,310,,,,
,,,,0.020668011158704758,,0.5880749225616455,,0.022206109017133713,,0.6355080604553223,,,,311,,,,
,,,,0.013670329935848713,,0.4033333361148834,,0.014864865690469742,,0.43261903524398804,,,,312,,,,
,,,,0.03483600914478302,,0.5972727537155151,,0.032799132168293,,0.6292334794998169,,,,313,,,,
,,,,0.018939394503831863,,0.5416666865348816,,0.015352563932538033,,0.476666659116745,,,,314,,,,
,,,,0.03333333134651184,,0.5656521320343018,,0.03151839226484299,,0.6071014404296875,,,,315,,,,
,,,,0.025161290541291237,,0.4771428406238556,,0.024666666984558105,,0.485714316368103,,,,316,,,,
,,,,0.03094262257218361,,0.6026389598846436,,0.029465174302458763,,0.6065278053283691,,,,317,,,,
,,,,0.0236098300665617,,0.5930159091949463,,0.016230717301368713,,0.5158730149269104,,,,318,,,,
,,,,0.020413435995578766,,0.7140740156173706,,0.013006536290049553,,0.6385185718536377,,,,319,,,,
15,0.2337999939918518,0.2369999885559082,0.31800001859664917,,0.6089999675750732,,0.3041999936103821,,0.5964000225067139,,,,,7903,,,,
15,,,,,,,,,,,0.1319112628698349,0.0037776720710098743,0.9403407573699951,7903,2.7239441871643066,,2.7848377227783203,
16,,,,,,,,,,,,,,7949,,2.6182327270507812,,2.704829454421997
16,,,,,,,,,,,,,,7999,,2.7918195724487305,,2.8830699920654297
16,,,,,,,,,,,,,,8049,,2.6069703102111816,,2.7383623123168945
16,,,,,,,,,,,,,,8099,,2.7215065956115723,,2.7813971042633057
16,,,,,,,,,,,,,,8149,,2.755479097366333,,2.790860414505005
16,,,,,,,,,,,,,,8199,,2.611631393432617,,2.7556612491607666
16,,,,,,,,,,,,,,8249,,2.6675052642822266,,2.775859832763672
16,,,,,,,,,,,,,,8299,,2.5237209796905518,,2.570634126663208
16,,,,,,,,,,,,,,8349,,2.748116970062256,,2.8009259700775146
,,,,0.02544444613158703,,0.6000000238418579,,0.030804596841335297,,0.5955555438995361,,,,320,,,,
,,,,0.033878788352012634,,0.663737416267395,,0.03154589608311653,,0.6043434143066406,,,,321,,,,
,,,,0.04188918694853783,,0.6664522290229797,,0.044839419424533844,,0.6808382272720337,,,,322,,,,
,,,,0.039824217557907104,,0.7131944894790649,,0.035741422325372696,,0.7042361497879028,,,,323,,,,
,,,,0.03077700175344944,,0.5923076868057251,,0.02565547078847885,,0.55675208568573,,,,324,,,,
,,,,0.02296825498342514,,0.5837036371231079,,0.01911976933479309,,0.5483332872390747,,,,325,,,,
,,,,0.027081413194537163,,0.648888885974884,,0.02435164898633957,,0.6530158519744873,,,,326,,,,
,,,,0.04940476268529892,,0.71916663646698,,0.04101190343499184,,0.6924999952316284,,,,327,,,,
,,,,0.041492536664009094,,0.6742857098579407,,0.036849312484264374,,0.6614285707473755,,,,328,,,,
,,,,0.06464314460754395,,0.8640580177307129,,0.05576489493250847,,0.8343478441238403,,,,329,,,,
,,,,0.043293651193380356,,0.7824999690055847,,0.03238806128501892,,0.7066666483879089,,,,330,,,,
,,,,0.029473131522536278,,0.580534815788269,,0.021186497062444687,,0.6071479320526123,,,,331,,,,
,,,,0.012702703475952148,,0.46714285016059875,,0.012247386388480663,,0.44261905550956726,,,,332,,,,
,,,,0.039029207080602646,,0.6974866390228271,,0.03240327164530754,,0.6525133848190308,,,,333,,,,
,,,,0.024607142433524132,,0.6066666841506958,,0.0154807697981596,,0.48625001311302185,,,,334,,,,
,,,,0.03191816061735153,,0.6455072164535522,,0.030421994626522064,,0.6391304135322571,,,,335,,,,
,,,,0.021408449858427048,,0.5857143402099609,,0.030857142060995102,,0.5357142686843872,,,,336,,,,
,,,,0.03641025722026825,,0.6549999713897705,,0.03166666626930237,,0.6548610925674438,,,,337,,,,
,,,,0.035960063338279724,,0.6866666674613953,,0.024982746690511703,,0.6023809909820557,,,,338,,,,
,,,,0.031731266528367996,,0.7433332800865173,,0.016548464074730873,,0.65666663646698,,,,339,,,,
16,0.25600001215934753,0.25679999589920044,0.35680001974105835,,0.6528000235557556,,0.3227999806404114,,0.628000020980835,,,,,8397,,,,
16,,,,,,,,,,,0.12936823070049286,0.0037428997457027435,0.9400837421417236,8397,2.664579153060913,,2.7372031211853027,
17,,,,,,,,,,,,,,8399,,2.6207942962646484,,2.628909111022949
