epoch,eval/knn_probe_accuracy,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_loss_epoch,fit/inv_loss_step,fit/loss_epoch,fit/loss_step,fit/reg_loss_epoch,fit/reg_loss_step,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step
,,,0.29404759407043457,,0.6405017971992493,,,,,,,902,,
,,,0.32388097047805786,,0.6848639845848083,,,,,,,903,,
,,,0.3383503258228302,,0.6579949855804443,,,,,,,904,,
,,,0.2977891266345978,,0.646140456199646,,,,,,,905,,
,,,0.34047621488571167,,0.6603509187698364,,,,,,,906,,
,,,0.28552186489105225,,0.6225806474685669,,,,,,,907,,
,,,0.28070691227912903,,0.6652950644493103,,,,,,,908,,
,,,0.2823024094104767,,0.6458333730697632,,,,,,,909,,
,,,0.27135568857192993,,0.5556676983833313,,,,,,,910,,
,,,0.28121012449264526,,0.6163526773452759,,,,,,,911,,
,,,0.3494468331336975,,0.6858662366867065,,,,,,,912,,
,,,0.2911255359649658,,0.6444692611694336,,,,,,,913,,
,,,0.3228956162929535,,0.6365591287612915,,,,,,,914,,
,,,0.3114067018032074,,0.6094461679458618,,,,,,,915,,
,,,0.3309027850627899,,0.6460145115852356,,,,,,,916,,
,,,0.3382192552089691,,0.6861448884010315,,,,,,,917,,
,,,0.2671666443347931,,0.606560230255127,,,,,,,918,,
,,,0.260869562625885,,0.7000000476837158,,,,,,,919,,
22,0.22859999537467957,0.3199999928474426,,0.6359000205993652,,,,,,,,4484,,
22,,,,,,0.42609554529190063,,0.6246786713600159,,4.397796630859375,,4484,2.9651973247528076,
23,,,,,,,0.3706597089767456,,0.5708767175674438,,4.375,4499,,2.645524263381958
23,,,,,,,0.40251076221466064,,0.60052490234375,,4.36328125,4549,,2.892564058303833
23,,,,,,,0.39988693594932556,,0.5904638767242432,,4.2109375,4599,,2.880915403366089
23,,,,,,,0.43822425603866577,,0.6323775053024292,,4.3203125,4649,,2.966628074645996
,,,0.29393714666366577,,0.5883069038391113,,,,,,,920,,
,,,0.3020337224006653,,0.6603519916534424,,,,,,,921,,
,,,0.24298115074634552,,0.6055952310562134,,,,,,,922,,
,,,0.29115647077560425,,0.6219857931137085,,,,,,,923,,
,,,0.32227951288223267,,0.6462174654006958,,,,,,,924,,
,,,0.3413158059120178,,0.6256554126739502,,,,,,,925,,
,,,0.30194807052612305,,0.6160902380943298,,,,,,,926,,
,,,0.38041234016418457,,0.6971930265426636,,,,,,,927,,
,,,0.2547138035297394,,0.6090679168701172,,,,,,,928,,
,,,0.31365978717803955,,0.6358975172042847,,,,,,,929,,
,,,0.25480952858924866,,0.5699341297149658,,,,,,,930,,
,,,0.2814626097679138,,0.6358696222305298,,,,,,,931,,
,,,0.2803751826286316,,0.6224896907806396,,,,,,,932,,
,,,0.3080645203590393,,0.6082397103309631,,,,,,,933,,
,,,0.3073333203792572,,0.6532770395278931,,,,,,,934,,
,,,0.284343421459198,,0.6261168718338013,,,,,,,935,,
,,,0.3062439262866974,,0.6265233159065247,,,,,,,936,,
,,,0.30990833044052124,,0.6307328343391418,,,,,,,937,,
,,,0.25538548827171326,,0.517277181148529,,,,,,,938,,
,,,0.30706846714019775,,0.5920984148979187,,,,,,,939,,
,,,0.33914637565612793,,0.6738501191139221,,,,,,,940,,
,,,0.2996031641960144,,0.6002659797668457,,,,,,,941,,
,,,0.3229166865348816,,0.6655913591384888,,,,,,,942,,
,,,0.33660411834716797,,0.6611273288726807,,,,,,,943,,
,,,0.32913661003112793,,0.640914797782898,,,,,,,944,,
,,,0.3438144326210022,,0.6047369241714478,,,,,,,945,,
,,,0.31966668367385864,,0.6473684310913086,,,,,,,946,,
,,,0.28063973784446716,,0.6107527017593384,,,,,,,947,,
,,,0.287822425365448,,0.6309006214141846,,,,,,,948,,
,,,0.3080808222293854,,0.5750000476837158,,,,,,,949,,
,,,0.26810967922210693,,0.5682194828987122,,,,,,,950,,
,,,0.28316497802734375,,0.5910387635231018,,,,,,,951,,
,,,0.3194805085659027,,0.6761144995689392,,,,,,,952,,
,,,0.3273080587387085,,0.5985615253448486,,,,,,,953,,
,,,0.27673614025115967,,0.6634408831596375,,,,,,,954,,
,,,0.32312923669815063,,0.6367106437683105,,,,,,,955,,
,,,0.2880471348762512,,0.596195638179779,,,,,,,956,,
,,,0.3461805582046509,,0.6672492623329163,,,,,,,957,,
,,,0.273333340883255,,0.574999988079071,,,,,,,958,,
,,,0.1666666716337204,,0.6333333253860474,,,,,,,959,,
23,0.22380000352859497,0.31630000472068787,,0.6244999766349792,,,,,,,,4679,,
23,,,,,,0.421233594417572,,0.6178151965141296,,4.352864742279053,,4679,2.934074878692627,
24,,,,,,,0.3996399939060211,,0.6013376712799072,,4.43359375,4699,,2.9528112411499023
24,,,,,,,0.4405709207057953,,0.6392455101013184,,4.4140625,4749,,2.875532627105713
24,,,,,,,0.38367143273353577,,0.578599214553833,,4.28125,4799,,2.8078246116638184
24,,,,,,,0.37019434571266174,,0.5672608017921448,,4.3125,4849,,2.897163152694702
,,,0.29985421895980835,,0.6207143068313599,,,,,,,960,,
,,,0.2681547701358795,,0.6012939810752869,,,,,,,961,,
,,,0.2950769066810608,,0.6004233360290527,,,,,,,962,,
,,,0.3114674389362335,,0.6221884489059448,,,,,,,963,,
,,,0.2850729823112488,,0.610579252243042,,,,,,,964,,
,,,0.2964409589767456,,0.598689079284668,,,,,,,965,,
,,,0.2726791799068451,,0.6042356491088867,,,,,,,966,,
,,,0.3109999895095825,,0.6456140279769897,,,,,,,967,,
,,,0.2706676423549652,,0.5920718908309937,,,,,,,968,,
,,,0.3363715410232544,,0.6319597959518433,,,,,,,969,,
,,,0.2902332544326782,,0.5941995978355408,,,,,,,970,,
,,,0.26701030135154724,,0.5916666984558105,,,,,,,971,,
,,,0.257792204618454,,0.6128882169723511,,,,,,,972,,
,,,0.26487454771995544,,0.594194769859314,,,,,,,973,,
,,,0.3098639249801636,,0.678878664970398,,,,,,,974,,
,,,0.27516666054725647,,0.6000000238418579,,,,,,,975,,
,,,0.29490143060684204,,0.6216845512390137,,,,,,,976,,
,,,0.28905895352363586,,0.5984042882919312,,,,,,,977,,
,,,0.21598640084266663,,0.5326007604598999,,,,,,,978,,
,,,0.288561075925827,,0.5481685400009155,,,,,,,979,,
,,,0.28943610191345215,,0.6271645426750183,,,,,,,980,,
,,,0.36161020398139954,,0.6064462661743164,,,,,,,981,,
,,,0.3178694248199463,,0.6012544631958008,,,,,,,982,,
,,,0.3218095302581787,,0.6510204076766968,,,,,,,983,,
,,,0.29874879121780396,,0.6086591482162476,,,,,,,984,,
,,,0.32210883498191833,,0.6105263233184814,,,,,,,985,,
,,,0.3286941647529602,,0.6571930646896362,,,,,,,986,,
,,,0.2896258533000946,,0.5771803855895996,,,,,,,987,,
,,,0.25629961490631104,,0.6235507726669312,,,,,,,988,,
,,,0.2760942578315735,,0.5965277552604675,,,,,,,989,,
,,,0.28790283203125,,0.5728519558906555,,,,,,,990,,
,,,0.2480563521385193,,0.5644034743309021,,,,,,,991,,
,,,0.33949434757232666,,0.6335866451263428,,,,,,,992,,
,,,0.32453837990760803,,0.5906994342803955,,,,,,,993,,
,,,0.30622896552085876,,0.5962365865707397,,,,,,,994,,
,,,0.2904040515422821,,0.6041666269302368,,,,,,,995,,
,,,0.3051418364048004,,0.6252070665359497,,,,,,,996,,
,,,0.3361806273460388,,0.6487335562705994,,,,,,,997,,
,,,0.2897959351539612,,0.6208333373069763,,,,,,,998,,
,,,0.25,,0.7333333492279053,,,,,,,999,,
24,0.22209998965263367,0.3091999888420105,,0.6101999878883362,,,,,,,,4874,,
24,,,,,,0.42016249895095825,,0.614844024181366,,4.313782215118408,,4874,2.9110536575317383,
25,,,,,,,0.39784109592437744,,0.5974314212799072,,4.390625,4899,,2.7567591667175293
25,,,,,,,0.4300581216812134,,0.6240093111991882,,4.30859375,4949,,2.871455192565918
25,,,,,,,0.3937285542488098,,0.5879093408584595,,4.27734375,4999,,2.7532265186309814
25,,,,,,,0.4319288730621338,,0.632744550704956,,4.44921875,5049,,3.082098960876465
,,,0.3269268274307251,,0.6276454925537109,,,,,,,1000,,
,,,0.3236151337623596,,0.6172618865966797,,,,,,,1001,,
,,,0.25944942235946655,,0.5936508178710938,,,,,,,1002,,
,,,0.3021354675292969,,0.6944275498390198,,,,,,,1003,,
,,,0.31921297311782837,,0.6277777552604675,,,,,,,1004,,
,,,0.3188368082046509,,0.632022500038147,,,,,,,1005,,
,,,0.2935444116592407,,0.603208065032959,,,,,,,1006,,
,,,0.367006778717041,,0.6685965061187744,,,,,,,1007,,
,,,0.31170839071273804,,0.6555217504501343,,,,,,,1008,,
,,,0.29522570967674255,,0.6501832008361816,,,,,,,1009,,
,,,0.2619999945163727,,0.6250759959220886,,,,,,,1010,,
,,,0.2551020383834839,,0.6581522226333618,,,,,,,1011,,
,,,0.27939745783805847,,0.6423913240432739,,,,,,,1012,,
,,,0.2728070318698883,,0.5784643888473511,,,,,,,1013,,
,,,0.28378570079803467,,0.6401945948600769,,,,,,,1014,,
,,,0.3214285671710968,,0.5945017337799072,,,,,,,1015,,
,,,0.2784985303878784,,0.6388888359069824,,,,,,,1016,,
,,,0.28327664732933044,,0.6174941062927246,,,,,,,1017,,
,,,0.2251700758934021,,0.5645298957824707,,,,,,,1018,,
,,,0.301353394985199,,0.5981423854827881,,,,,,,1019,,
,,,0.32125312089920044,,0.670616865158081,,,,,,,1020,,
,,,0.3529154658317566,,0.6481890082359314,,,,,,,1021,,
,,,0.33888888359069824,,0.6191756129264832,,,,,,,1022,,
,,,0.3386964797973633,,0.6683187484741211,,,,,,,1023,,
,,,0.3344275951385498,,0.6425188183784485,,,,,,,1024,,
,,,0.35711807012557983,,0.5998245477676392,,,,,,,1025,,
,,,0.31292515993118286,,0.6801754236221313,,,,,,,1026,,
,,,0.2794959843158722,,0.6166069507598877,,,,,,,1027,,
,,,0.2515714168548584,,0.6352484226226807,,,,,,,1028,,
,,,0.3011784553527832,,0.6682292222976685,,,,,,,1029,,
,,,0.2885664701461792,,0.5949792861938477,,,,,,,1030,,
,,,0.32032310962677,,0.5681711435317993,,,,,,,1031,,
,,,0.3177970051765442,,0.706610918045044,,,,,,,1032,,
,,,0.30405735969543457,,0.6597470641136169,,,,,,,1033,,
,,,0.3257731795310974,,0.6272401809692383,,,,,,,1034,,
,,,0.2689747214317322,,0.6003881692886353,,,,,,,1035,,
,,,0.2939862310886383,,0.5954192876815796,,,,,,,1036,,
,,,0.319692462682724,,0.6823201179504395,,,,,,,1037,,
,,,0.28724998235702515,,0.6154255270957947,,,,,,,1038,,
,,,0.1666666716337204,,0.7000000476837158,,,,,,,1039,,
25,0.22169999778270721,0.31610000133514404,,0.6292000412940979,,,,,,,,5069,,
25,,,,,,0.4157882630825043,,0.6093222498893738,,4.286498546600342,,5069,2.8878777027130127,
26,,,,,,,0.3958810269832611,,0.597156286239624,,4.421875,5099,,2.777700901031494
26,,,,,,,0.4419825077056885,,0.6339946985244751,,4.28125,5149,,3.0425667762756348
26,,,,,,,0.47508180141448975,,0.6570161581039429,,4.11328125,5199,,2.829422950744629
26,,,,,,,0.39145156741142273,,0.568900465965271,,3.94140625,5249,,2.8362693786621094
,,,0.3677113652229309,,0.687936544418335,,,,,,,1040,,
,,,0.32740575075149536,,0.6656056046485901,,,,,,,1041,,
,,,0.25439369678497314,,0.5902381539344788,,,,,,,1042,,
,,,0.30680614709854126,,0.6329786777496338,,,,,,,1043,,
,,,0.37839508056640625,,0.6630614399909973,,,,,,,1044,,
,,,0.3491319417953491,,0.6623595952987671,,,,,,,1045,,
,,,0.31265032291412354,,0.6185213327407837,,,,,,,1046,,
,,,0.3579931855201721,,0.736842155456543,,,,,,,1047,,
,,,0.3060019612312317,,0.6495947241783142,,,,,,,1048,,
,,,0.336309552192688,,0.6718864440917969,,,,,,,1049,,
,,,0.3550986051559448,,0.6192249059677124,,,,,,,1050,,
,,,0.2874149680137634,,0.623369574546814,,,,,,,1051,,
,,,0.3142366409301758,,0.6849120259284973,,,,,,,1052,,
,,,0.2925170063972473,,0.6217228174209595,,,,,,,1053,,
,,,0.3522337079048157,,0.6909114122390747,,,,,,,1054,,
,,,0.3244999647140503,,0.6565291881561279,,,,,,,1055,,
,,,0.2975454330444336,,0.6826164722442627,,,,,,,1056,,
,,,0.29337823390960693,,0.6557328701019287,,,,,,,1057,,
,,,0.26161617040634155,,0.5904151797294617,,,,,,,1058,,
,,,0.3138484060764313,,0.5771847367286682,,,,,,,1059,,
,,,0.3136656880378723,,0.676866888999939,,,,,,,1060,,
,,,0.338936984539032,,0.6932623982429504,,,,,,,1061,,
,,,0.3028619587421417,,0.662007212638855,,,,,,,1062,,
,,,0.32121211290359497,,0.6789358258247375,,,,,,,1063,,
,,,0.2873136103153229,,0.691917359828949,,,,,,,1064,,
,,,0.31802719831466675,,0.6780701875686646,,,,,,,1065,,
,,,0.36156463623046875,,0.6715790033340454,,,,,,,1066,,
,,,0.28466665744781494,,0.630286693572998,,,,,,,1067,,
,,,0.32576441764831543,,0.6855331063270569,,,,,,,1068,,
,,,0.3013468384742737,,0.6437500715255737,,,,,,,1069,,
,,,0.29781341552734375,,0.6159937977790833,,,,,,,1070,,
,,,0.27363771200180054,,0.5963631868362427,,,,,,,1071,,
,,,0.3251190185546875,,0.6835613250732422,,,,,,,1072,,
,,,0.30341511964797974,,0.6680803894996643,,,,,,,1073,,
,,,0.37199312448501587,,0.6575268507003784,,,,,,,1074,,
,,,0.33078229427337646,,0.6471920013427734,,,,,,,1075,,
,,,0.3348958492279053,,0.6313664317131042,,,,,,,1076,,
,,,0.363119512796402,,0.709650456905365,,,,,,,1077,,
,,,0.3345959782600403,,0.6285461187362671,,,,,,,1078,,
,,,0.260869562625885,,0.7000000476837158,,,,,,,1079,,
26,0.24230000376701355,0.33880001306533813,,0.656000018119812,,,,,,,,5264,,
26,,,,,,0.41228124499320984,,0.6030779480934143,,4.228265285491943,,5264,2.856581449508667,
27,,,,,,,0.42205947637557983,,0.6050580739974976,,4.08203125,5299,,2.8516228199005127
27,,,,,,,0.39914992451667786,,0.5785332322120667,,3.986328125,5349,,2.96179461479187
27,,,,,,,0.3963220715522766,,0.580851674079895,,4.0859375,5399,,2.8054423332214355
27,,,,,,,0.4004705548286438,,0.5888210535049438,,4.16796875,5449,,2.806230068206787
,,,0.34223055839538574,,0.6830158829689026,,,,,,,1080,,
,,,0.31335294246673584,,0.6542961001396179,,,,,,,1081,,
,,,0.29689979553222656,,0.6057143211364746,,,,,,,1082,,
,,,0.32320213317871094,,0.5891844034194946,,,,,,,1083,,
,,,0.32261502742767334,,0.6354019045829773,,,,,,,1084,,
,,,0.2963058352470398,,0.636142373085022,,,,,,,1085,,
,,,0.3105238080024719,,0.6508772373199463,,,,,,,1086,,
,,,0.3801347017288208,,0.695087730884552,,,,,,,1087,,
,,,0.31762394309043884,,0.6528875231742859,,,,,,,1088,,
,,,0.3264455795288086,,0.6669414043426514,,,,,,,1089,,
,,,0.28633958101272583,,0.6435917019844055,,,,,,,1090,,
,,,0.2860269248485565,,0.6355072259902954,,,,,,,1091,,
,,,0.33000487089157104,,0.6314440965652466,,,,,,,1092,,
,,,0.2940351068973541,,0.6378277540206909,,,,,,,1093,,
,,,0.35716739296913147,,0.6785458326339722,,,,,,,1094,,
,,,0.3084999918937683,,0.6549828052520752,,,,,,,1095,,
,,,0.32380953431129456,,0.6242703199386597,,,,,,,1096,,
,,,0.3218294084072113,,0.6174349784851074,,,,,,,1097,,
,,,0.22483332455158234,,0.5719780325889587,,,,,,,1098,,
,,,0.3128822147846222,,0.5836997032165527,,,,,,,1099,,
,,,0.2989724576473236,,0.6829410195350647,,,,,,,1100,,
,,,0.3041486442089081,,0.6863222122192383,,,,,,,1101,,
,,,0.31785711646080017,,0.6618279218673706,,,,,,,1102,,
,,,0.3388333320617676,,0.6934888362884521,,,,,,,1103,,
,,,0.3633529543876648,,0.6793859601020813,,,,,,,1104,,
,,,0.32558920979499817,,0.6236842274665833,,,,,,,1105,,
,,,0.3295918107032776,,0.6621053218841553,,,,,,,1106,,
,,,0.29175084829330444,,0.6621863842010498,,,,,,,1107,,
,,,0.3053019046783447,,0.6437370777130127,,,,,,,1108,,
,,,0.28401362895965576,,0.6555556058883667,,,,,,,1109,,
,,,0.2639971077442169,,0.581573486328125,,,,,,,1110,,
,,,0.26649484038352966,,0.5784013867378235,,,,,,,1111,,
,,,0.3574761748313904,,0.6452127695083618,,,,,,,1112,,
,,,0.31247618794441223,,0.6566964387893677,,,,,,,1113,,
,,,0.33230239152908325,,0.6206093430519104,,,,,,,1114,,
,,,0.3247448801994324,,0.6800983548164368,,,,,,,1115,,
,,,0.2687074840068817,,0.6373706459999084,,,,,,,1116,,
,,,0.35672125220298767,,0.6822441816329956,,,,,,,1117,,
,,,0.3034166693687439,,0.6412234306335449,,,,,,,1118,,
,,,0.19999998807907104,,0.7000000476837158,,,,,,,1119,,
27,0.24279999732971191,0.33090001344680786,,0.6452000141143799,,,,,,,,5459,,
27,,,,,,0.4106649160385132,,0.6006179451942444,,4.209835529327393,,5459,2.832928419113159,
28,,,,,,,0.3971866965293884,,0.5826495885848999,,4.10546875,5499,,2.937035083770752
28,,,,,,,0.4177195727825165,,0.606550395488739,,4.1953125,5549,,2.9459762573242188
28,,,,,,,0.41794049739837646,,0.6030981540679932,,4.12109375,5599,,2.7974658012390137
28,,,,,,,0.4118269085884094,,0.6024172306060791,,4.22265625,5649,,2.7987236976623535
,,,0.33259695768356323,,0.6981216669082642,,,,,,,1120,,
,,,0.3378036916255951,,0.6846014857292175,,,,,,,1121,,
,,,0.2914358675479889,,0.6055158972740173,,,,,,,1122,,
,,,0.3244107961654663,,0.6636778116226196,,,,,,,1123,,
,,,0.34688207507133484,,0.6802600026130676,,,,,,,1124,,
,,,0.33508771657943726,,0.6314606666564941,,,,,,,1125,,
,,,0.3156566023826599,,0.634636640548706,,,,,,,1126,,
,,,0.3671717345714569,,0.7407017946243286,,,,,,,1127,,
,,,0.2943298816680908,,0.6278622150421143,,,,,,,1128,,
,,,0.3414965867996216,,0.6810439825057983,,,,,,,1129,,
,,,0.3351742625236511,,0.6566362977027893,,,,,,,1130,,
,,,0.3639455735683441,,0.64402174949646,,,,,,,1131,,
,,,0.31888094544410706,,0.6630693674087524,,,,,,,1132,,
,,,0.31017544865608215,,0.6468164920806885,,,,,,,1133,,
,,,0.36124879121780396,,0.7011264562606812,,,,,,,1134,,
,,,0.3255000114440918,,0.6376287937164307,,,,,,,1135,,
,,,0.31833332777023315,,0.6583716869354248,,,,,,,1136,,
,,,0.3615120053291321,,0.6898936033248901,,,,,,,1137,,
,,,0.2879910469055176,,0.5978632569313049,,,,,,,1138,,
,,,0.3403289020061493,,0.6158294081687927,,,,,,,1139,,
,,,0.3210441470146179,,0.6924107074737549,,,,,,,1140,,
,,,0.3983236253261566,,0.6932623982429504,,,,,,,1141,,
,,,0.3491496443748474,,0.6632616519927979,,,,,,,1142,,
,,,0.4101731479167938,,0.7068512439727783,,,,,,,1143,,
,,,0.3061666488647461,,0.7327694892883301,,,,,,,1144,,
,,,0.35850340127944946,,0.6849123239517212,,,,,,,1145,,
,,,0.35808083415031433,,0.706140398979187,,,,,,,1146,,
,,,0.32596373558044434,,0.6569294929504395,,,,,,,1147,,
,,,0.30933141708374023,,0.7026398181915283,,,,,,,1148,,
,,,0.32772111892700195,,0.6781250238418579,,,,,,,1149,,
,,,0.3094509243965149,,0.6043736934661865,,,,,,,1150,,
,,,0.2987244725227356,,0.6329147815704346,,,,,,,1151,,
,,,0.4263828992843628,,0.7378419637680054,,,,,,,1152,,
,,,0.3497835397720337,,0.676066517829895,,,,,,,1153,,
,,,0.37594500184059143,,0.6496415734291077,,,,,,,1154,,
,,,0.2957903742790222,,0.6646997928619385,,,,,,,1155,,
,,,0.35104167461395264,,0.6412267684936523,,,,,,,1156,,
,,,0.35012149810791016,,0.7122087478637695,,,,,,,1157,,
,,,0.33503401279449463,,0.6398049592971802,,,,,,,1158,,
,,,0.260869562625885,,0.5666667222976685,,,,,,,1159,,
28,0.2591000199317932,0.3520999848842621,,0.6651999950408936,,,,,,,,5654,,
28,,,,,,0.4077955484390259,,0.5953546166419983,,4.158934116363525,,5654,2.807522773742676,
29,,,,,,,0.3963994085788727,,0.5775071382522583,,4.01953125,5699,,2.763259172439575
29,,,,,,,0.4049064815044403,,0.5916923880577087,,4.140625,5749,,2.744241237640381
29,,,,,,,0.3985989987850189,,0.581549882888794,,4.05859375,5799,,2.5860824584960938
29,,,,,,,0.4057074785232544,,0.6028293371200562,,4.34765625,5849,,2.721658706665039
,,,0.3681148588657379,,0.6758201122283936,,,,,,,1160,,
,,,0.27408522367477417,,0.6556417942047119,,,,,,,1161,,
,,,0.2584962546825409,,0.6000529527664185,,,,,,,1162,,
,,,0.32099124789237976,,0.6156028509140015,,,,,,,1163,,
,,,0.29085299372673035,,0.6428486704826355,,,,,,,1164,,
,,,0.2978723347187042,,0.6561797857284546,,,,,,,1165,,
,,,0.29436343908309937,,0.6517043113708496,,,,,,,1166,,
,,,0.33608245849609375,,0.6880701780319214,,,,,,,1167,,
,,,0.23639456927776337,,0.6138551235198975,,,,,,,1168,,
,,,0.32821178436279297,,0.6206960678100586,,,,,,,1169,,
,,,0.3135984241962433,,0.5844731330871582,,,,,,,1170,,
,,,0.3183501660823822,,0.6601449251174927,,,,,,,1171,,
,,,0.31334325671195984,,0.6401397585868835,,,,,,,1172,,
,,,0.2414930760860443,,0.6037453413009644,,,,,,,1173,,
,,,0.291462242603302,,0.6496927738189697,,,,,,,1174,,
,,,0.30900001525878906,,0.6501717567443848,,,,,,,1175,,
,,,0.2666666805744171,,0.627854585647583,,,,,,,1176,,
,,,0.2807519733905792,,0.626004695892334,,,,,,,1177,,
,,,0.24931973218917847,,0.5438950061798096,,,,,,,1178,,
,,,0.29614993929862976,,0.5774725675582886,,,,,,,1179,,
,,,0.2993427813053131,,0.7080492973327637,,,,,,,1180,,
,,,0.3180757761001587,,0.6656914949417114,,,,,,,1181,,
,,,0.34591835737228394,,0.684587836265564,,,,,,,1182,,
,,,0.3104858100414276,,0.6597667336463928,,,,,,,1183,,
,,,0.3291606605052948,,0.7158647179603577,,,,,,,1184,,
,,,0.3446127772331238,,0.6489473581314087,,,,,,,1185,,
,,,0.3222789168357849,,0.6454386711120605,,,,,,,1186,,
,,,0.2617346942424774,,0.6086021661758423,,,,,,,1187,,
,,,0.2685859799385071,,0.6357918977737427,,,,,,,1188,,
,,,0.3319587707519531,,0.6496527791023254,,,,,,,1189,,
,,,0.24349531531333923,,0.5576604604721069,,,,,,,1190,,
,,,0.2895407974720001,,0.5792255401611328,,,,,,,1191,,
,,,0.355733722448349,,0.7289767265319824,,,,,,,1192,,
,,,0.30553150177001953,,0.6202629208564758,,,,,,,1193,,
,,,0.32604166865348816,,0.6222221851348877,,,,,,,1194,,
,,,0.2776094377040863,,0.6166925430297852,,,,,,,1195,,
,,,0.31173470616340637,,0.6023032665252686,,,,,,,1196,,
,,,0.32927602529525757,,0.6308257579803467,,,,,,,1197,,
,,,0.31591665744781494,,0.6000885963439941,,,,,,,1198,,
,,,0.22727273404598236,,0.5666667222976685,,,,,,,1199,,
29,0.2457999885082245,0.3172000050544739,,0.6344000101089478,,,,,,,,5849,,
29,,,,,,0.40539222955703735,,0.5914290547370911,,4.126162052154541,,5849,2.7890572547912598,
30,,,,,,,0.4027599096298218,,0.5883103609085083,,4.11328125,5899,,2.7887513637542725
30,,,,,,,0.3588806092739105,,0.541742205619812,,4.015625,5949,,2.794515371322632
30,,,,,,,0.4335590600967407,,0.6134191751480103,,4.03125,5999,,2.700632333755493
,,,0.31355684995651245,,0.6258201599121094,,,,,,,1200,,
,,,0.2984962463378906,,0.6553571224212646,,,,,,,1201,,
,,,0.26180553436279297,,0.558478832244873,,,,,,,1202,,
,,,0.3271765410900116,,0.6320921778678894,,,,,,,1203,,
,,,0.26324355602264404,,0.6406028270721436,,,,,,,1204,,
,,,0.28845489025115967,,0.6807116270065308,,,,,,,1205,,
,,,0.3041302263736725,,0.5759899616241455,,,,,,,1206,,
,,,0.3285714089870453,,0.6773684024810791,,,,,,,1207,,
,,,0.23690477013587952,,0.6107649207115173,,,,,,,1208,,
,,,0.3076460361480713,,0.6433150768280029,,,,,,,1209,,
,,,0.32444772124290466,,0.5767730474472046,,,,,,,1210,,
,,,0.3106529116630554,,0.6481884121894836,,,,,,,1211,,
,,,0.2950437068939209,,0.618866503238678,,,,,,,1212,,
,,,0.27659574151039124,,0.6000000238418579,,,,,,,1213,,
,,,0.31683671474456787,,0.6659754514694214,,,,,,,1214,,
,,,0.2885521948337555,,0.598281741142273,,,,,,,1215,,
,,,0.27516669034957886,,0.6039938926696777,,,,,,,1216,,
,,,0.3144097328186035,,0.632210373878479,,,,,,,1217,,
,,,0.2585858702659607,,0.5783882737159729,,,,,,,1218,,
,,,0.2738591432571411,,0.583699643611908,,,,,,,1219,,
,,,0.29696857929229736,,0.637499988079071,,,,,,,1220,,
,,,0.3248542249202728,,0.6483662128448486,,,,,,,1221,,
,,,0.3589347004890442,,0.625806450843811,,,,,,,1222,,
,,,0.32397785782814026,,0.6590136289596558,,,,,,,1223,,
,,,0.3333701491355896,,0.6418296098709106,,,,,,,1224,,
,,,0.32465988397598267,,0.6254386305809021,,,,,,,1225,,
,,,0.3112794756889343,,0.6770175695419312,,,,,,,1226,,
,,,0.3009539842605591,,0.6430107355117798,,,,,,,1227,,
,,,0.2774801552295685,,0.6555383205413818,,,,,,,1228,,
,,,0.3166666626930237,,0.6407986283302307,,,,,,,1229,,
,,,0.2720300853252411,,0.5655020475387573,,,,,,,1230,,
,,,0.3123684227466583,,0.6045918464660645,,,,,,,1231,,
,,,0.36469048261642456,,0.6983535885810852,,,,,,,1232,,
,,,0.31826192140579224,,0.6407738327980042,,,,,,,1233,,
,,,0.3083333373069763,,0.6324372291564941,,,,,,,1234,,
,,,0.25799500942230225,,0.6137810945510864,,,,,,,1235,,
,,,0.2890034317970276,,0.6446687579154968,,,,,,,1236,,
,,,0.358211874961853,,0.6338399648666382,,,,,,,1237,,
,,,0.279629647731781,,0.5672872066497803,,,,,,,1238,,
,,,0.1818181872367859,,0.6666666865348816,,,,,,,1239,,
30,0.22189998626708984,0.3196999728679657,,0.6276999711990356,,,,,,,,6044,,
30,,,,,,0.4015335738658905,,0.5867821574211121,,4.1064605712890625,,6044,2.7713139057159424,
31,,,,,,,0.4098433256149292,,0.5908892154693604,,4.03125,6049,,2.85650634765625
31,,,,,,,0.40428128838539124,,0.583774209022522,,3.994140625,6099,,2.7070088386535645
31,,,,,,,0.4309680461883545,,0.6199909448623657,,4.2109375,6149,,2.6672861576080322
31,,,,,,,0.37681278586387634,,0.5613412857055664,,4.06640625,6199,,2.7646751403808594
,,,0.3898134231567383,,0.731269896030426,,,,,,,1240,,
,,,0.3078403174877167,,0.7059264779090881,,,,,,,1241,,
,,,0.2994168996810913,,0.5923677682876587,,,,,,,1242,,
,,,0.3568728566169739,,0.7109929323196411,,,,,,,1243,,
,,,0.36122334003448486,,0.6826832294464111,,,,,,,1244,,
,,,0.30217015743255615,,0.6769663095474243,,,,,,,1245,,
,,,0.33657142519950867,,0.675213098526001,,,,,,,1246,,
,,,0.40816327929496765,,0.7292982339859009,,,,,,,1247,,
,,,0.31185466051101685,,0.6739867925643921,,,,,,,1248,,
,,,0.3471088409423828,,0.6947802901268005,,,,,,,1249,,
,,,0.3464653789997101,,0.6481256484985352,,,,,,,1250,,
,,,0.32199999690055847,,0.6635869741439819,,,,,,,1251,,
